inc	time	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(Cauchy)	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	Mises(ln(V))
0	0.0	nan	nan	1	1	5.0	5.0	5.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	5.51262176161e-06	2.50218655673e-07	8.15996049328e-08	2.50218655673e-07	5.38365587482e-06	-7.90973511055e-07	8.15996049328e-08	-7.90973511055e-07	5.92064080649e-06	5.51262176161e-06	2.50218655673e-07	8.15996049328e-08	2.50218655673e-07	5.38365587482e-06	-7.90973511055e-07	8.15996049328e-08	-7.90973511055e-07	5.92064080649e-06	1.52330337687e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	2.5	nan	nan	1	1	5.0	5.0	5.0	1.00025	-7.98650636238e-21	1.79577033576e-20	2.15713194117e-22	0.999936649548	-1.81732524081e-19	4.52726289008e-22	3.37834779333e-21	0.999921295573	56702794.629	-945845.867268	-963989.832838	-945549.560046	25.8573050658	-341060.685947	-963673.043676	-341055.448775	28.8951337255	56710850.39923336	-945683.8944108073	-963809.9534102872	-945683.8943420401	25.85287709108901	-340997.044403372	-963809.9527767018	-340997.0442004166	28.889741925772267	56762100.282	0.0002499687552074404	0.0	0.0	0.0	-6.335245872486864e-05	0.0	0.0	0.0	-7.870752435590878e-05	0.000214182714256
20	5.0	nan	nan	1	1	5.0	5.0	5.0	1.0005	-5.0231576673e-21	-3.96670843835e-20	5.82076657296e-22	0.999873274701	-2.28987219901e-19	9.90548783532e-23	2.62009459026e-22	0.999842561459	113450735.255	-1892505.24946	-1928761.06215	-1891319.75983	-209.516550001	-682104.342409	-1927493.65346	-682083.389723	-238.299472438	113482980.7504351	-1891857.3209815333	-1928041.49520318	-1891857.3195253592	-209.44481876564686	-681849.8683070951	-1928041.494667588	-681849.8679121534	-238.21056955252809	113585746.832	0.0004998750416509929	0.0	0.0	0.0	-0.00012673332932984843	0.0	0.0	0.0	-0.00015745093574808617	0.00042834541163
30	7.5	nan	nan	1	1	5.0	5.0	5.0	1.00075	-2.97314561546e-21	3.61989228702e-20	3.30856735385e-21	0.999809926459	-6.2293493346e-19	1.68372613685e-21	7.77446378223e-22	0.999756955072	166483839.795	-2832657.56348	-2920370.34092	-2829996.70083	-437.051519937	-1148338.35702	-2917472.58375	-1148277.51815	-3192.881237	166555970.56768712	-2831222.7768190815	-2918736.4792193696	-2831222.824933002	-436.83014630574064	-1147695.8953312852	-2918736.6076457645	-1147695.8971001012	-3191.094913431821	166718480.522	0.0007497188905459742	0.0	0.0	0.0	-0.0001900916072652337	0.0	0.0	0.0	-0.00024307446820498845	0.000644927146364
40	10.0	nan	nan	1	1	5.0	5.0	5.0	1.001	-3.76531322364e-21	3.63051535403e-19	6.68465332519e-22	0.999738443818	7.58971299242e-20	-8.48687308479e-22	8.07276579063e-21	0.999620430066	188029096.703	-3062400.32056	-3481299.81426	-3058540.68564	2858.48776504	-2243789.372	-3476501.94943	-2243524.48373	2842.7739063	188149705.71376204	-3060502.654370947	-3478731.8760954463	-3060502.549909619	2856.7164565839757	-2242134.2682545604	-3478731.9099434796	-2242134.247277729	2840.6769689499665	188357973.175	0.0009995003330834232	0.0	0.0	0.0	-0.0002615903937835816	0.0	0.0	0.0	-0.000379641988901015	0.000882712932421
50	12.5	nan	nan	1	1	5.0	5.0	5.0	1.00125	3.20431157739e-20	4.43563402568e-19	2.17517481828e-21	0.999658257791	2.30857940555e-18	8.18908806427e-23	5.79998366007e-21	0.999469019961	197216888.161	-2878464.49286	-3837388.9437	-2873888.32199	-2071.92968587	-2903918.447	-3830562.62573	-2903368.73725	-2561.26637968	197389118.21808988	-2876398.214265703	-3833908.4042822397	-2876398.096656773	-2070.4423706818498	-2901284.572047778	-3833907.866727704	-2901284.5813786974	-2558.9432926214163	197629824.918	0.0012492194004318981	0.0	0.0	0.0	-0.00034180061617584555	0.0	0.0	0.0	-0.0005311210588222423	0.00112909000469
60	15.0	nan	nan	1	1	5.0	5.0	5.0	1.0015	1.64658572735e-20	-8.41460231468e-19	-1.4959561378e-21	0.999574564591	-2.52473265975e-18	-1.75196853739e-21	-3.75250484885e-21	0.999315451645	203435398.52	-2594696.31283	-4023065.27604	-2589708.16231	-2137.75522944	-3239174.56498	-4014289.62387	-3238335.6301	-3158.62479521	203661400.05487895	-2592584.847375944	-4018749.434774753	-2592585.1346748318	-2136.0156053098494	-3235699.6615683804	-4018749.1998486314	-3235700.3953799345	-3155.2363035258636	203909461.028	0.0014988761237359487	0.0	0.0	0.0	-0.00042552593231882853	0.0	0.0	0.0	-0.0006847827652077783	0.00137751011466
70	17.5	nan	nan	1	1	5.0	5.0	5.0	1.00175	3.78470285419e-20	2.28724951948e-19	9.38146891727e-21	0.999489011135	7.49039755217e-19	5.29395592034e-23	-1.837871244e-20	0.999161316534	208383829.07	-2275224.69891	-4073588.55442	-2270089.83739	-3655.11571196	-3422815.52159	-4063060.98143	-3421693.7807	-7164.4109213	208665369.5204845	-2273156.470137202	-4068551.2123871753	-2273156.8801558013	-3651.7931322222735	-3418582.916291951	-4068550.44778717	-3418583.3865783396	-7155.551512012055	208910777.05	0.001748470534116803	0.0	0.0	0.0	-0.0005111194643020596	0.0	0.0	0.0	-0.0008390353577425974	0.00162675290308
80	20.0	nan	nan	1	1	5.0	5.0	5.0	1.002	-1.32971351419e-20	-6.47314324256e-19	4.28458877787e-21	0.999402292288	2.78889981941e-18	-6.16994018903e-21	-1.88332481866e-20	0.999007131632	212666507.965	-1978063.49806	-4055495.99312	-1972935.6085	-1312.55164967	-3529867.38399	-4043382.07685	-3528471.76413	-3097.22906486	213005182.5063329	-1976077.2521213058	-4049821.8004608843	-1976077.5374698315	-1311.2336685303546	-3524928.6175279277	-4049821.2222679337	-3524928.696519595	-3092.895618481741	213237752.424	0.001998002662673058	0.0	0.0	0.0	-0.0005978864104638576	0.0	0.0	0.0	-0.0009933615882934982	0.00187636177383
90	22.5	nan	nan	1	1	5.0	5.0	5.0	1.00225	1.10986958689e-20	-2.75228632395e-19	2.29604658529e-21	0.999314744275	-1.42859054872e-18	3.84721702898e-21	-2.68281556021e-20	0.998853031732	216531649.73	-1734108.84643	-4011932.61403	-1729030.66233	-1749.69259811	-3595568.13288	-3998333.6879	-3593907.59129	-3269.52685764	216928941.6427573	-1732202.6422076852	-4005670.939405155	-1732203.0849292353	-1747.7692635827902	-3589956.3043909515	-4005669.8239368726	-3589957.019306454	-3264.423902199487	217152145.171	0.00224747254047937	0.0	0.0	0.0	-0.0006854906200190018	0.0	0.0	0.0	-0.0011476265394961434	0.00212616191877
