inc	time	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(Cauchy)	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	Mises(ln(V))
0	0.0	nan	nan	1	1	5.0	5.0	5.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	6.47257696878e-06	5.45692492435e-08	-1.123284739e-07	5.45692492435e-08	5.27155466496e-06	-1.46011284156e-07	-1.123284739e-07	-1.46011284156e-07	7.32343593576e-06	6.47257696878e-06	5.45692492435e-08	-1.123284739e-07	5.45692492435e-08	5.27155466496e-06	-1.46011284156e-07	-1.123284739e-07	-1.46011284156e-07	7.32343593576e-06	1.81633160658e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	2.5	nan	nan	1	1	5.0	5.0	5.0	1.00025	1.12508195535e-21	9.29993217333e-20	-8.00012899309e-22	0.999927494176	-5.60898313299e-20	9.76073122813e-23	1.49329365021e-21	0.999930965511	54948917.6277	1993081.4467	-142595.971125	1992438.82667	14.0902645724	-255074.275254	-142550.489645	-255075.161232	14.6773921103	54956695.94056449	1992720.8673415778	-142570.66824601882	1992720.867030871	14.087715424913878	-255029.01371212726	-142570.6684284104	-255029.01417757894	14.67478768695342	55067283.8985	0.0002499687552074404	0.0	0.0	0.0	-7.250845267407831e-05	0.0	0.0	0.0	-6.903687198976164e-05	0.000213837005247
20	5.0	nan	nan	1	1	5.0	5.0	5.0	1.0005	-2.62386860181e-21	-5.57715671268e-20	-4.94990048431e-22	0.99985496109	-7.12096912633e-20	7.78635450354e-22	1.68320914897e-21	0.999861905512	109941147.318	3987552.50005	-285254.831088	3984981.65838	-204.374624203	-510284.536943	-285072.902585	-510288.080586	-195.649803727	109972281.94122887	3986110.1800343287	-285153.6333226844	3986110.1794618177	-204.30070075968993	-510103.50703855715	-285153.6333908107	-510103.5065365352	-195.58039448037627	110193641.145	0.0004998750416509929	0.0	0.0	0.0	-0.00014504942915979476	0.0	0.0	0.0	-0.0001381040239218969	0.000427653312292
30	7.5	nan	nan	1	1	5.0	5.0	5.0	1.00075	3.95785243591e-21	-1.88566160389e-21	3.19022882746e-21	0.999777340531	-1.15384380073e-19	2.67179337855e-21	2.5197730916e-21	0.999791157613	161517853.661	5914021.26711	-371978.061569	5908273.46629	-5121.48970441	-903637.46536	-371621.708359	-903649.981211	-3294.23989465	161587571.48406112	5910823.50579361	-371782.067901495	5910823.722839247	-5118.72047161232	-903161.3426010829	-371782.11574382946	-903161.3700236266	-3292.504173581208	161924604.993	0.0007497188905459742	0.0	0.0	0.0	-0.0002226842613004819	0.0	0.0	0.0	-0.00020886419760848392	0.000643711533181
40	10.0	nan	nan	1	1	5.0	5.0	5.0	1.001	2.96140999052e-21	2.66786220269e-19	-4.36647965851e-22	0.999663873651	3.53274157166e-19	-9.23547153915e-22	3.62806586545e-21	0.999697759904	183226764.509	6719897.81735	-40137.0754432	6710928.11745	6344.17946988	-1731063.60534	-40085.0230865	-1731122.41244	4370.3169783	183343786.4040867	6715214.239713755	-40110.4606474294	6715214.202663582	6339.7577572449145	-1729915.7413311426	-40110.62428826081	-1729915.8693590066	4367.4190318864685	183731450.517	0.0009995003330834232	0.0	0.0	0.0	-0.00033618285212288086	0.0	0.0	0.0	-0.0003022857797430144	0.000879374230323
50	12.5	nan	nan	1	1	5.0	5.0	5.0	1.00125	8.88981344068e-21	1.34195785521e-19	-5.11073541466e-21	0.999530836203	-8.33109222798e-19	-2.3688384792e-21	4.6141168544e-21	0.999597718856	191602417.421	7197875.18455	34785.1815369	7185516.09602	1450.03445929	-2134805.09759	34727.606064	-2134947.79718	972.26819098	191769497.78592387	7191782.191575915	34758.0615681117	7191781.980697494	1448.8070068063025	-2133140.7150840657	34757.889090551565	-2133140.566352189	971.5101704141084	192207949.419	0.0012492194004318981	0.0	0.0	0.0	-0.0004692738887700633	0.0	0.0	0.0	-0.00040236208076656517	0.00112402231731
60	15.0	nan	nan	1	1	5.0	5.0	5.0	1.0015	7.59579276992e-21	-8.04358079067e-19	-2.06187692376e-22	0.9993945169	3.87202003965e-19	5.60704378219e-21	6.76127092943e-21	0.999495234581	197022470.398	7622002.63184	38452.8171528	7605979.05427	-3224.7520538	-2435755.26292	38375.8201235	-2436000.69762	-3577.12767894	197241397.08471602	7614430.2527894275	38418.48606036265	7614430.637433175	-3221.5482967200073	-2433580.5941888695	38418.46242279041	-2433580.5566753116	-3573.93398052987	197730167.426	0.0014988761237359487	0.0	0.0	0.0	-0.0006056664789173455	0.0	0.0	0.0	-0.0005048928559495543	0.00137067258538
70	17.5	nan	nan	1	1	5.0	5.0	5.0	1.00175	-1.34003259234e-21	-9.44158426829e-19	-3.6225340951e-21	0.999257678745	-1.46795958958e-18	4.94240416e-21	-5.39714670176e-21	0.999391058261	201266765.167	7996412.23696	33283.510543	7976517.60582	-2387.17571057	-2710823.09969	33205.232755	-2711185.1142	-3090.69180778	201539006.2662583	7987306.766249057	33250.04836986832	7987306.947614508	-2384.4574466948534	-2708097.7251603515	33250.14741867459	-2708097.902595877	-3087.584525444653	202070457.502	0.001748470534116803	0.0	0.0	0.0	-0.0007425969118476134	0.0	0.0	0.0	-0.0006091272193216569	0.00161805770713
80	20.0	nan	nan	1	1	5.0	5.0	5.0	1.002	7.65638374979e-21	-2.99422424542e-19	-5.66618719599e-21	0.99912098895	5.04933586574e-19	-1.46865917759e-21	2.9627334795e-20	0.999285640061	204905013.897	8309004.92726	21712.7576807	8285131.30272	-1030.44827604	-2956810.62778	21653.6809142	-2957298.05791	-553.152974984	205231895.57410362	8298348.094524435	21688.483259456774	8298348.439596007	-1029.126659911892	-2953504.973667765	21688.224683520635	-2953505.133121983	-552.5345612143553	205798965.761	0.001998002662673058	0.0	0.0	0.0	-0.000879397606754485	0.0	0.0	0.0	-0.0007146152156412213	0.00186576652706
90	22.5	nan	nan	1	1	5.0	5.0	5.0	1.00225	3.00225203326e-20	5.1284784388e-19	-3.90243133487e-21	0.998984718152	1.83428955195e-18	9.07086259726e-21	1.59738916042e-20	0.999179172952	208180331.751	8569752.70961	-1566.61136241	8541832.86174	-1211.65513781	-3170236.03249	-1561.1273275	-3170852.99577	-1469.33801118	208563102.50849313	8557538.311901474	-1564.6829942519137	8557538.302342232	-1209.928175756341	-3166333.735873652	-1563.9976941896123	-3166333.605202035	-1467.5293784187365	209162371.253	0.00224747254047937	0.0	0.0	0.0	-0.0010157975957312347	0.0	0.0	0.0	-0.0008211641109809443	0.00211362485234
