inc	time	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(Cauchy)	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	Mises(ln(V))
0	0.0	nan	nan	1	1	5.0	5.0	5.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	-4.55906748626e-07	2.72758688596e-07	6.44424185588e-07	2.72758688596e-07	2.40434055184e-06	4.84176546936e-07	6.44424185588e-07	4.84176546936e-07	-8.13416430153e-07	-4.55906748626e-07	2.72758688596e-07	6.44424185588e-07	2.72758688596e-07	2.40434055184e-06	4.84176546936e-07	6.44424185588e-07	4.84176546936e-07	-8.13416430153e-07	3.39171257317e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	2.5	nan	nan	1	1	5.0	5.0	5.0	1.00025	1.99260054746e-21	-1.04956320885e-19	-1.045866487e-22	0.999930810597	4.78672860716e-21	5.4993293568e-22	-1.27314728499e-22	0.999925332354	56610877.6962	2414275.28026	-447753.629883	2413504.86205	6.21985810758	-267120.372102	-447608.295139	-267118.908788	6.31783076327	56619022.44918106	2413852.098948447	-447672.69365955045	2413852.09921925	6.218767872455131	-267072.0872581004	-447672.69369886233	-267072.08739564026	6.316688748268343	56780350.9521	0.0002499687552074404	0.0	0.0	0.0	-6.919179669720399e-05	0.0	0.0	0.0	-7.467043376762166e-05	0.000214623223541
20	5.0	nan	nan	1	1	5.0	5.0	5.0	1.0005	-2.85449689634e-21	5.04999192336e-19	-3.10296127284e-22	0.999861595262	1.15153170167e-20	2.13619393192e-21	5.32949883729e-22	0.999850635781	113266700.344	4830294.05048	-895796.800056	4827211.91129	-178.146274268	-534275.127785	-895215.391153	-534269.272642	-180.73716998	113299302.02376796	4828601.330691409	-895473.0632079528	4828601.333039076	-178.08384499960232	-534082.0432083993	-895473.0619902107	-534082.0442536687	-180.67185239711665	113622092.945	0.0004998750416509929	0.0	0.0	0.0	-0.00013841431681957194	0.0	0.0	0.0	-0.00014937537494542002	0.000429226579218
30	7.5	nan	nan	1	1	5.0	5.0	5.0	1.00075	4.48016529395e-21	-4.81090932598e-19	-3.73265251415e-23	0.999789867465	1.1905752405e-19	-6.77964984867e-21	-6.68891847523e-22	0.999771064622	165774773.402	7074361.64291	-1255729.77606	7067574.7584	-926.824612659	-957151.991914	-1254501.50443	-957133.920756	-2151.00744613	165847583.77609286	7070678.576496608	-1255052.4118914588	7070678.926492212	-926.3420876236265	-956635.6861963759	-1255052.4973341862	-956635.6160361405	-2149.8471524123133	166323136.231	0.0007497188905459742	0.0	0.0	0.0	-0.00021015461593426496	0.0	0.0	0.0	-0.00022896158770367353	0.000646275883494
40	10.0	nan	nan	1	1	5.0	5.0	5.0	1.001	9.59022862436e-21	6.59536744988e-19	-2.10062516558e-21	0.999694631431	3.92003503078e-19	6.73810987228e-21	5.92413183779e-21	0.999658876534	187885043.543	8154515.48314	-1032631.64997	8143881.23428	2665.39164051	-1617342.50497	-1031248.01023	-1617284.73354	3173.33141078	188006568.70785677	8149148.979970973	-1031915.1643771554	8149148.74515211	2663.6375408685103	-1616220.3210784446	-1031915.0275832078	-1616220.3951785478	3171.1296128424574	188562005.303	0.0009995003330834232	0.0	0.0	0.0	-0.0003054152034752744	0.0	0.0	0.0	-0.00034118166184412055	0.000882107578299
50	12.5	nan	nan	1	1	5.0	5.0	5.0	1.00125	-2.96006582202e-21	8.80159049245e-19	-2.49229518562e-21	0.999589611542	-1.62063086768e-19	3.09324190064e-21	4.91110377487e-21	0.999533636986	197937542.109	8778080.05073	-747998.940623	8763523.02478	-861.19841877	-1827326.03992	-746716.710471	-1827223.73069	-223.847102434	198111198.4773828	8771211.718026634	-747371.8220060403	8771211.51866806	-860.5245815266001	-1825794.0187944956	-747371.8267807689	-1825794.035308626	-223.6594301290473	198722772.92	0.0012492194004318981	0.0	0.0	0.0	-0.0004104726903898065	0.0	0.0	0.0	-0.0004664717950531942	0.00112559219123
60	15.0	nan	nan	1	1	5.0	5.0	5.0	1.0015	1.34615372887e-20	5.1853305623e-19	-5.03835711106e-21	0.999482109854	4.59715034606e-19	2.93494021091e-21	-3.18495555106e-21	0.999405225092	204970161.231	9295543.23876	-536662.939401	9276813.34039	-1611.8023652	-1974315.77448	-535540.503498	-1974163.92624	-1358.08094409	205198415.12978056	9287144.568104753	-536136.8106461291	9287143.960225036	-1610.3460762151658	-1972380.2126517345	-536136.8791223551	-1972380.2378411528	-1356.7495209868403	205859866.76	0.0014988761237359487	0.0	0.0	0.0	-0.0005180242974205826	0.0	0.0	0.0	-0.0005949518567623897	0.00137096241704
70	17.5	nan	nan	1	1	5.0	5.0	5.0	1.00175	-5.4988899171e-21	-8.99972506458e-21	-1.35761018035e-21	0.999373955071	-3.5590603908e-19	-1.11085186387e-20	2.09483490129e-22	0.999274841697	210595270.112	9708251.72179	-419863.453687	9685224.32781	-5865.30705281	-2090981.2875	-418826.496771	-2090773.8563	-6407.45711387	210880116.27096072	9698324.781599065	-419392.53479827085	9698324.332131002	-5859.3096236143765	-2088636.042693347	-419392.99153991265	-2088635.9855876372	-6400.270509374785	211586379.873	0.001748470534116803	0.0	0.0	0.0	-0.00062624097695381	0.0	0.0	0.0	-0.0007254213574606612	0.0016172152059
80	20.0	nan	nan	1	1	5.0	5.0	5.0	1.002	2.64063968873e-20	-1.80210395431e-19	-1.39421292246e-21	0.999265416727	-1.15791678636e-18	-2.57129093412e-21	-4.82266976634e-21	0.999143413918	215427831.686	10046941.3834	-365351.968576	10019521.6179	-3045.05642423	-2180997.26611	-364310.551901	-2180730.80566	-3269.47570778	215771024.15691233	10035483.863987662	-364890.76578275673	10035483.456973879	-3041.5838456848564	-2178244.079819239	-364890.92555795895	-2178243.902971365	-3265.3484785365217	216506956.476	0.001998002662673058	0.0	0.0	0.0	-0.0007348532114950281	0.0	0.0	0.0	-0.0008569531614959327	0.00186393743247
90	22.5	nan	nan	1	1	5.0	5.0	5.0	1.00225	-3.14390671316e-20	-3.20643743157e-19	-1.03796691215e-20	0.999156381346	-2.68803920578e-19	-4.61814935988e-21	6.95265984366e-21	0.99901160323	219753843.512	10331836.3198	-346743.477242	10299944.5456	2014.22141868	-2246270.61536	-345623.440888	-2245944.90553	1929.01351328	220156990.94161308	10318840.984679345	-346257.164869666	10318840.215875225	2011.6879404547615	-2243120.190727506	-346257.5012510918	-2243119.9665930606	1926.3080459836308	220914290.046	0.00224747254047937	0.0	0.0	0.0	-0.0008439747004756937	0.0	0.0	0.0	-0.0009888855561906542	0.00211092707014
