inc	time	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(Cauchy)	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	Mises(ln(V))
0	0.0	nan	nan	1	1	5.0	5.0	5.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	2.5	nan	nan	1	1	5.0	5.0	5.0	1.00025	-8.73709522009e-24	2.36780450343e-23	-9.95524791905e-24	0.999908781098	-4.32557299228e-23	2.29849581539e-23	1.56421146303e-23	0.99990888212	34691331.7442	-87.6237067815	-408.240551473	-87.5938125448	16.0983495288	369.568464033	-408.101331032	369.568501885	19.8491364424	34697658.11512807	-87.60978914817196	-408.17575018754417	-87.60978630312233	16.095792561808324	369.5098012875994	-408.1757530926861	369.5098018015664	19.84598572757754	34697640.1577	0.0002499687552074404	0.0	0.0	0.0	-9.122306269687795e-05	0.0	0.0	0.0	-9.112203148625958e-05	0.000227427542346
20	5.0	nan	nan	1	1	5.0	5.0	5.0	1.0005	1.37001788954e-23	7.85563087984e-23	7.10858338913e-24	0.999817530398	-3.00951571302e-23	-9.00205151005e-24	-2.7258186123e-23	0.999817732393	69409089.6542	-178.709239524	-815.511666388	-178.587310373	11.5392423952	740.328366459	-814.955543765	740.32851619	11.5466441823	69434412.65881138	-178.65249212144397	-815.2528731981365	-178.65246563301906	11.535578219608766	740.0934318193143	-815.2528697074038	740.0934319803428	11.542979988391663	69434401.1464	0.0004998750416509929	0.0	0.0	0.0	-0.00018248625160274627	0.0	0.0	0.0	-0.0001822842197587541	0.000454840199844
30	7.5	nan	nan	1	1	5.0	5.0	5.0	1.00075	2.06795153138e-24	1.69313531632e-23	-2.02917744017e-24	0.999726247052	1.27502136607e-23	-2.34583251841e-24	-3.71843534737e-23	0.999726550267	104152895.494	-235.274473253	-1261.83284594	-235.03251588	-249.586547659	1140.61926623	-1260.54226606	1140.61956559	-241.901677296	104209911.63612284	-235.1624547512328	-1261.2324466549692	-235.1611791040548	-249.46771491550913	1140.0765422122029	-1261.2323213546956	1140.0764956468092	-241.78657679392984	104210157.306	0.0007497188905459742	0.0	0.0	0.0	-0.0002737904251785561	0.0	0.0	0.0	-0.00027348712719582434	0.000682238466961
40	10.0	nan	nan	1	1	5.0	5.0	5.0	1.001	1.34378075449e-22	2.20288536881e-22	-1.19553447908e-23	0.99963482645	-2.72413840168e-22	1.28516725327e-22	5.10654781281e-23	0.999635279883	138787724.762	4157.16453141	-5699.29372214	4151.48765861	-196.990083935	8223.08177724	-5691.52552559	8223.08407277	-228.9707518	138889080.52418956	4154.526759375869	-5695.680033715558	4154.519462730865	-196.8650913034891	8217.86785830892	-5695.682009231883	8217.866424770367	-228.82557083624283	138889294.636	0.0009995003330834232	0.0	0.0	0.0	-0.00036524024209741706	0.0	0.0	0.0	-0.0003647866435580303	0.000909675888304
50	12.5	nan	nan	1	1	5.0	5.0	5.0	1.00125	-2.12637116214e-22	2.46551521329e-22	-9.14810058695e-23	0.999541356542	-1.28972967134e-21	-1.36530037511e-22	6.00998413808e-23	0.999542043834	171111484.979	5252.30785225	-8971.27265575	5243.35165335	3668.33872968	59438.5920648	-8955.96490167	59438.6260355	3554.2066284	171268433.5878477	5248.1540884450205	-8964.183929359202	5248.161013445225	3665.4376406600145	59391.626162372384	-8964.179582481043	59391.619268115224	3551.398242199751	171264857.009	0.0012492194004318981	0.0	0.0	0.0	-0.000458748667080714	0.0	0.0	0.0	-0.00045806105995073866	0.00113841624518
60	15.0	nan	nan	1	1	5.0	5.0	5.0	1.0015	-6.05186015659e-22	-8.01517334049e-21	7.75481824268e-24	0.999428547776	3.31415082298e-21	1.6212740006e-22	2.24631235096e-22	0.999430118392	183825782.287	269.177519794	-5807.04624357	268.567281744	-7407.26699601	3053.74227224	-5795.07524481	3053.7689026	-7763.23352554	184035768.60289556	268.92761515837714	-5801.6640943388775	268.87406925422783	-7400.390083105031	3050.911969891232	-5801.695026245748	3050.9337809841063	-7756.038321713825	184043347.168	0.0014988761237359487	0.0	0.0	0.0	-0.0005716155650530954	0.0	0.0	0.0	-0.000570044052242691	0.00137980425323
70	17.5	nan	nan	1	1	5.0	5.0	5.0	1.00175	2.28612041794e-22	-1.46514365998e-22	2.16721320489e-22	0.999306204093	4.51201174754e-22	7.23783035984e-24	8.93148266404e-22	0.999308590052	186643962.288	-14752.7287959	-5640.83970286	-14716.8494395	-9264.00137992	-3740.70155045	-5627.11751927	-3740.69853753	-8790.94569599	186902771.4445487	-14737.14603118292	-5634.894945322463	-14737.25650407257	-9254.216156058086	-3736.7593069350073	-5634.92034086203	-3736.747375274238	-8781.68111067271	186911791.503	0.001748470534116803	0.0	0.0	0.0	-0.0006940366947586838	0.0	0.0	0.0	-0.0006916490820908976	0.00162754286547
80	20.0	nan	nan	1	1	5.0	5.0	5.0	1.002	-1.06096253318e-21	2.38215608706e-20	5.57312937708e-22	0.999183388478	-2.80540372699e-20	2.72349216683e-22	-1.06060064166e-22	0.999186596277	188941041.048	-19479.8998618	-3472.08368007	-19425.1942368	-171.136182114	-5021.67938789	-3462.43216931	-5021.6926669	-161.018737231	189249394.7404903	-19456.844095572873	-3467.9853701347324	-19456.896350523064	-170.9336309799687	-5015.751996610449	-3468.082893676087	-5015.74915728168	-160.82867709669333	189249563.917	0.001998002662673058	0.0	0.0	0.0	-0.0008169451308204667	0.0	0.0	0.0	-0.0008137347153071448	0.00187556263971
90	22.5	nan	nan	1	1	5.0	5.0	5.0	1.00225	1.35688639732e-21	-1.58471261753e-20	-1.67504074042e-22	0.999060470144	-1.85534026456e-20	-6.70636681627e-22	-5.76286393008e-22	0.999064483607	191103541.834	-21125.7803411	-1679.54258669	-21058.6293685	-145.971566219	-5201.4792762	-1674.25053779	-5201.49290571	-133.960640084	191462374.3558525	-21098.09165510424	-1677.348018008022	-21098.17087050743	-145.78024732823772	-5194.682780767274	-1677.3942552581461	-5194.675524223968	-133.78560086339562	191462517.86	0.00224747254047937	0.0	0.0	0.0	-0.0009399714908159885	0.0	0.0	0.0	-0.0009359542615707281	0.00212362487767
100	25.0	nan	nan	1	1	5.0	5.0	5.0	1.0025	-8.14255915482e-22	-3.66730524575e-21	2.48567774072e-22	0.99893756113	3.39464583634e-21	5.95776836191e-22	-2.21513798163e-21	0.998942344155	193210104.749	-22177.0885668	-188.503511298	-22098.3614293	-73.4304635219	-5160.44866339	-187.861775531	-5160.47261321	-65.7229930946	193620380.72469884	-22145.206113218042	-188.23341422458324	-22145.286649947902	-73.32489766560255	-5153.054519525512	-188.26069448688287	-5153.053761630089	-65.62882196766023	193620454.207	0.002496880198587146	0.0	0.0	0.0	-0.0010630036582470212	0.0	0.0	0.0	-0.0010582155576335437	0.00237166148212
