inc	time	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(Cauchy)	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	Mises(ln(V))
0	0.0	nan	nan	1	1	5.0	5.0	5.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	5.93529259993e-06	1.92035960114e-07	7.30609221458e-08	1.92035960114e-07	5.79278520591e-06	-7.97145864134e-07	7.30609221458e-08	-7.97145864134e-07	6.56885812946e-06	5.93529259993e-06	1.92035960114e-07	7.30609221458e-08	1.92035960114e-07	5.79278520591e-06	-7.97145864134e-07	7.30609221458e-08	-7.97145864134e-07	6.56885812946e-06	1.59529718899e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	2.5	nan	nan	1	1	5.0	5.0	5.0	1.00025	7.28888291327e-23	-4.17839429686e-20	-1.91169194379e-21	0.999936763874	1.20591585426e-19	-4.36337773122e-23	-1.95098302289e-21	0.999920994587	55997036.7598	-889541.341028	-1024350.66634	-889262.774023	20.9439207668	-333335.44157	-1024013.73296	-333330.184565	21.3157198255	56005002.717777506	-889389.277842395	-1024159.4065526071	-889389.2776792418	20.940340495525355	-333273.203444151	-1024159.4058533736	-333273.20323385164	21.311739899312695	56057211.1642	0.0002499687552074404	0.0	0.0	0.0	-6.323812548856383e-05	0.0	0.0	0.0	-7.900853409246406e-05	0.000214254943041
20	5.0	nan	nan	1	1	5.0	5.0	5.0	1.0005	7.10729091942e-23	-1.52858427706e-19	-3.34025871107e-21	0.999873503537	-3.80945881896e-19	8.98318145233e-22	5.03882240016e-22	0.9998419599	112038802.336	-1779862.30443	-2049509.60458	-1778747.78336	-161.066845443	-666683.54035	-2048161.62038	-666662.508419	-165.310094062	112070688.30400036	-1779254.011502893	-2048744.5208345267	-1779254.0106109022	-161.0117985876163	-666434.6667955866	-2048744.5221472927	-666434.6671485661	-165.24838365788827	112175297.831	0.0004998750416509929	0.0	0.0	0.0	-0.00012650446435234788	0.0	0.0	0.0	-0.00015805258965273273	0.000428489682952
30	7.5	nan	nan	1	1	5.0	5.0	5.0	1.00075	1.79537484003e-20	5.04632647927e-19	-6.01848858875e-21	0.999810059829	2.22872364771e-19	3.31461611208e-21	6.10464461943e-21	0.99975657107	164612193.501	-2661542.74687	-3078653.5107	-2659042.93555	-1180.15136283	-1090571.91611	-3075597.44996	-1090513.63906	-4351.54455484	164683554.65056595	-2660195.6543873837	-3076930.683751968	-2660195.6591520035	-1179.5540502258395	-1089961.627657821	-3076930.7544070366	-1089961.6949940647	-4349.109412918838	164847748.385	0.0007497188905459742	0.0	0.0	0.0	-0.0001899582119186043	0.0	0.0	0.0	-0.00024345856363071184	0.000645024857405
40	10.0	nan	nan	1	1	5.0	5.0	5.0	1.001	-1.27511700883e-20	-2.10467214673e-19	-8.21881486754e-21	0.999738671865	1.01828104754e-18	2.78925302553e-21	4.63303861091e-21	0.999619924546	186097174.517	-3016330.34097	-3745021.74387	-3012529.47022	2592.21000265	-2216951.49986	-3739858.60139	-2216688.14892	2282.06626548	186216596.0141614	-3014462.747243279	-3742258.420820395	-3014462.6579780104	2590.605007642145	-2215315.6874139314	-3742258.527743042	-2215315.662350877	2280.3824070825294	186439563.668	0.0009995003330834232	0.0	0.0	0.0	-0.0002613622871473839	0.0	0.0	0.0	-0.00038014770098279997	0.000882838001943
50	12.5	nan	nan	1	1	5.0	5.0	5.0	1.00125	-1.04949057206e-20	-2.1822182612e-19	-7.81336712042e-21	0.999658996439	8.48862050384e-20	-1.77947229275e-21	2.26347634867e-21	0.999467290754	194977997.666	-2926765.28788	-4113118.59557	-2922114.48661	-2792.26667175	-2894112.6165	-4105794.5942	-2893557.60104	-3362.42457856	195148465.93010864	-2924669.3970610187	-4109384.9309449093	-2924669.2763299784	-2790.2670969615115	-2891485.498986566	-4109384.269371754	-2891485.490633563	-3359.372353001266	195411177.06	0.0012492194004318981	0.0	0.0	0.0	-0.00034106171593535156	0.0	0.0	0.0	-0.0005328511859813593	0.00112955771136
60	15.0	nan	nan	1	1	5.0	5.0	5.0	1.0015	1.26857452717e-20	-3.86967911852e-19	-2.55043047305e-21	0.999576259837	-6.51174776175e-19	-4.59043880936e-21	2.2679638035e-20	0.999312017317	200858236.937	-2695658.96322	-4283112.12171	-2690481.14268	-1893.58148802	-3257984.28682	-4273754.74546	-3257123.60234	-2787.16552393	201081725.46458223	-2693474.594801938	-4278510.05264296	-2693474.7548824903	-1892.0470655815911	-3254483.685322486	-4278510.015494606	-3254484.263303516	-2784.170802363552	201353562.133	0.0014988761237359487	0.0	0.0	0.0	-0.00042382996623254257	0.0	0.0	0.0	-0.000688219451687197	0.00137841193363
70	17.5	nan	nan	1	1	5.0	5.0	5.0	1.00175	2.69508885255e-20	2.5472199783e-20	-2.20269149835e-23	0.999491854479	-2.4758057537e-18	-4.48828200371e-21	3.97916267644e-20	0.999156076495	205500399.284	-2429557.26689	-4344926.29813	-2424080.70111	-3607.83285497	-3477013.78771	-4333675.58876	-3475845.80445	-6785.33899838	205778537.82597548	-2427361.4765991443	-4339541.078561917	-2427361.620632233	-3604.5721603315337	-3472704.282461055	-4339541.08689943	-3472704.397341003	-6776.929065082425	206051675.76	0.001748470534116803	0.0	0.0	0.0	-0.0005082746706883139	0.0	0.0	0.0	-0.0008442798089173721	0.0016280972339
80	20.0	nan	nan	1	1	5.0	5.0	5.0	1.002	7.02772648425e-21	-5.11455492114e-19	3.62080218569e-21	0.999406298354	-7.24069240476e-19	-7.94093388051e-22	-3.71007048342e-20	0.999000151281	209506588.81	-2197570.39117	-4356216.84614	-2191882.00179	-1621.25222812	-3624451.13671	-4343174.76052	-3622978.09763	-3289.2592349	209840856.219005	-2195379.0700746863	-4350104.466717091	-2195379.145826112	-1619.6355862947437	-3619365.526573996	-4350104.2885233965	-3619365.4223022396	-3284.6439457226884	210106503.414	0.001998002662673058	0.0	0.0	0.0	-0.0005938779566098735	0.0	0.0	0.0	-0.0010003489011628408	0.00187813003181
90	22.5	nan	nan	1	1	5.0	5.0	5.0	1.00225	1.96041805175e-22	3.4811482489e-20	4.96101572379e-22	0.999319893308	1.83703579158e-18	9.9038334741e-21	5.11435432984e-21	0.998844385936	213115160.911	-2014077.05545	-4346528.03105	-2008188.9559	-940.221801043	-3732395.6741	-4331758.71811	-3730620.30007	-2213.12192535	213506932.2141939	-2011880.5128659923	-4339721.771698121	-2011880.6257040133	-939.1963997462615	-3726551.089001207	-4339721.824774308	-3726551.703820569	-2209.6563818878026	213766663.704	0.00224747254047937	0.0	0.0	0.0	-0.0006803380694693586	0.0	0.0	0.0	-0.001156282300797514	0.00212833502472
