inc	time	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(Cauchy)	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	Mises(ln(V))
0	0.0	nan	nan	1	1	5.0	5.0	5.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	6.13218667712e-06	4.5240425482e-08	-1.53893642774e-07	4.5240425482e-08	5.06396927192e-06	-1.25693525309e-07	-1.53893642774e-07	-1.25693525309e-07	6.96071355931e-06	6.13218667712e-06	4.5240425482e-08	-1.53893642774e-07	4.5240425482e-08	5.06396927192e-06	-1.25693525309e-07	-1.53893642774e-07	-1.25693525309e-07	6.96071355931e-06	1.68439261771e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	2.5	nan	nan	1	1	5.0	5.0	5.0	1.00025	-1.50901654419e-21	-7.86288421984e-20	-8.01260132577e-22	0.999927441378	-4.15594215934e-20	-9.73229689457e-23	3.80386759501e-22	0.999931112014	56294407.5825	1939987.89392	-112627.88722	1939362.29032	14.2111250551	-252462.795587	-112591.980541	-252463.722594	16.1845076407	56302371.08048895	1939636.6358268724	-112607.90796030647	1939636.6356477514	14.20855196033808	-252418.01076611338	-112607.90798475708	-252418.01100679874	16.181636642325206	56404530.2725	0.0002499687552074404	0.0	0.0	0.0	-7.256125450455063e-05	0.0	0.0	0.0	-6.889035888674922e-05	0.000213806879258
20	5.0	nan	nan	1	1	5.0	5.0	5.0	1.0005	4.48268560988e-21	2.00327221134e-19	4.04758860768e-21	0.999854854155	3.89036742263e-20	4.52622891431e-22	-1.62802069248e-21	0.999862198374	112632917.779	3881322.06993	-225332.6322	3878819.29995	-379.031478592	-505077.427354	-225188.989976	-505081.134837	-322.284401293	112664793.74401452	3879917.037617159	-225252.71668480735	3879917.035059246	-378.8942698096803	-504898.298736786	-225252.7201581499	-504898.2962829541	-322.1701012747717	112869451.078	0.0004998750416509929	0.0	0.0	0.0	-0.0001451563796780209	0.0	0.0	0.0	-0.000137811121516595	0.000427593558317
30	7.5	nan	nan	1	1	5.0	5.0	5.0	1.00075	2.67350977832e-20	1.45322915724e-19	-2.2113122713e-21	0.999776299697	-3.52669358891e-20	8.87874989999e-22	-5.555810283e-22	0.999791234727	164722294.939	5741315.67127	-288187.56857	5735729.77366	-2953.57680601	-931580.97027	-287911.606805	-931594.9076	-1177.39570758	164793554.78259024	5738210.850741096	-288036.02362335124	5738211.0844424805	-2951.979554364896	-931091.093523619	-288036.1590769091	-931091.114539428	-1176.776567862853	165103685.539	0.0007497188905459742	0.0	0.0	0.0	-0.0002237253276446497	0.0	0.0	0.0	-0.00020878706750245983	0.000644041142433
40	10.0	nan	nan	1	1	5.0	5.0	5.0	1.001	-2.52869113257e-21	1.00423035086e-19	1.50929442518e-21	0.999661038094	1.39076254533e-19	1.50381435362e-21	-6.97054762441e-22	0.999698636405	186178867.586	6539351.84013	108340.263538	6530604.46804	4695.03300416	-1781898.20229	108199.327578	-1781965.27131	3132.4335271	186298140.00533426	6534788.368424165	108268.73048173782	6534788.192029288	4691.756586130164	-1780721.6810208487	108268.64369178828	-1780721.730926303	3130.3652974648285	186663328.453	0.0009995003330834232	0.0	0.0	0.0	-0.00033901936657188014	0.0	0.0	0.0	-0.0003014090141335331	0.000880077604489
50	12.5	nan	nan	1	1	5.0	5.0	5.0	1.00125	-7.08500874167e-21	-5.66289088125e-19	2.6605230427e-21	0.9995282378	-1.66768834555e-18	-6.85195060408e-21	9.64058324415e-21	0.999599592801	195252060.658	7076894.98411	222547.852793	7064725.7276	378.802822367	-2224807.81995	222180.930363	-2224966.46115	-468.201466547	195422465.23734346	7070891.144941251	222374.92335697537	7070891.407038831	378.48145667947176	-2223079.0467592515	222374.83688490328	-2223078.862023745	-467.83765348594477	195844133.137	0.0012492194004318981	0.0	0.0	0.0	-0.00047187351479768564	0.0	0.0	0.0	-0.0004004873833675154	0.00112435554629
60	15.0	nan	nan	1	1	5.0	5.0	5.0	1.0015	1.0525563102e-20	-1.39771189645e-19	2.43397895244e-21	0.999391660001	5.81041027169e-19	-1.4301952791e-21	1.90742679376e-20	0.999498674543	201396054.73	7522209.46853	214080.550465	7506373.74206	-2133.46538594	-2529032.27587	213652.539576	-2529303.16443	-3075.35968219	201619723.6833767	7514710.369559318	213890.02845880008	7514710.264643781	-2131.338475203652	-2526781.5515426546	213889.8204898556	-2526781.632048288	-3072.622751183589	202089747.248	0.0014988761237359487	0.0	0.0	0.0	-0.0006085251128553368	0.0	0.0	0.0	-0.0005014511626211719	0.00137063765009
70	17.5	nan	nan	1	1	5.0	5.0	5.0	1.00175	-1.57970817482e-21	1.36104297989e-19	1.3543014579e-21	0.999254628534	3.26945101666e-19	-6.17697122424e-21	3.62489155985e-20	0.99939578516	206269784.679	7887054.54132	171931.235082	7867407.03294	-5892.19661655	-2764538.00308	171527.263192	-2764928.6426	-5902.58636398	206548446.61198497	7878036.334244592	171758.90522716742	7878035.573881129	-5885.459367690026	-2761767.055540871	171758.98941789923	-2761767.1709863497	-5896.670092566279	207060028.351	0.001748470534116803	0.0	0.0	0.0	-0.0007456493934255938	0.0	0.0	0.0	-0.0006043974513477508	0.00161771952528
80	20.0	nan	nan	1	1	5.0	5.0	5.0	1.002	6.65611559406e-21	4.84088428343e-19	8.0477435771e-21	0.999117986103	7.49263610971e-19	-1.46328250361e-21	1.35872687418e-20	0.999291278024	210465394.604	8183051.14529	121415.279576	8159513.85289	-3451.50791553	-2950706.76741	121087.370565	-2951218.5673	-3103.79265579	210800590.8939805	8172509.747127124	121279.90426957545	8172509.047547436	-3447.0616865435363	-2947416.795717787	121280.21954833643	-2947416.81054311	-3100.331996774733	211340353.411	0.001998002662673058	0.0	0.0	0.0	-0.0008824031001296145	0.0	0.0	0.0	-0.0007089732381433415	0.00186515020563
90	22.5	nan	nan	1	1	5.0	5.0	5.0	1.00225	-9.52291680202e-22	-9.19182949004e-19	-2.47978407886e-21	0.998981852392	9.58673378628e-20	5.63723587455e-21	8.73295931703e-21	0.999185517824	214233345.64	8424605.41131	69032.4958573	8397134.40574	-1891.21702537	-3106339.72515	68821.4636808	-3106973.26195	-1371.92153678	214626498.5718874	8412544.47047937	68947.72039066616	8412544.50915414	-1888.5094971799858	-3102524.9796963916	68947.76222756479	-3102525.217341949	-1370.236746348752	215189305.652	0.00224747254047937	0.0	0.0	0.0	-0.0010186662723569823	0.0	0.0	0.0	-0.0008148140468218796	0.00211275584209
