inc	time	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(Cauchy)	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	Mises(ln(V))
0	0.0	nan	nan	1	1	5.0	5.0	5.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	7.67054043305e-06	7.2694919303e-07	-7.96099603826e-08	7.2694919303e-07	8.52665291278e-06	-5.95502834826e-07	-7.96099603826e-08	-5.95502834826e-07	1.00960976239e-05	7.67054043305e-06	7.2694919303e-07	-7.96099603826e-08	7.2694919303e-07	8.52665291278e-06	-5.95502834826e-07	-7.96099603826e-08	-5.95502834826e-07	1.00960976239e-05	2.68476367426e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	2.5	nan	nan	1	1	5.0	5.0	5.0	1.00025	1.29148743014e-21	2.01059980372e-19	-1.20122134579e-21	0.999932535449	-1.18051417163e-19	-2.88524475068e-22	1.92112697265e-22	0.999925212014	56610488.773	503309.493089	-840563.973679	503149.75037	37.9111595147	374511.068523	-840291.0371	374508.325394	29.4032871318	56618542.61865775	503221.33207464695	-840410.5831303447	503221.33234217594	37.90451889630509	374442.7257673299	-840410.5833972866	374442.7255308864	29.397921464835143	56647636.7092	0.0002499687552074404	0.0	0.0	0.0	-6.746682683455447e-05	0.0	0.0	0.0	-7.479078276044891e-05	0.000214106799196
20	5.0	nan	nan	1	1	5.0	5.0	5.0	1.0005	6.56750387094e-21	1.82150172742e-19	1.10118419046e-22	0.999865043899	4.75217329863e-20	-2.04874543153e-21	9.56466357356e-22	0.999850395691	113265492.748	1006955.12933	-1681707.91239	1006316.07367	-313.103012344	749078.879533	-1680616.01017	749067.904094	-372.850963	113297730.50916296	1006602.4954490802	-1681094.3525899132	1006602.4925646725	-312.99336423043997	748805.5831512745	-1681094.349125917	748805.5818569914	-372.7149308385081	113356312.297	0.0004998750416509929	0.0	0.0	0.0	-0.00013496520839401224	0.0	0.0	0.0	-0.00014961550084112107	0.000428193813576
30	7.5	nan	nan	1	1	5.0	5.0	5.0	1.00075	-4.70552031208e-21	2.77892360763e-20	-3.02070850068e-21	0.999792984993	-2.19781061575e-19	5.12386690688e-22	-1.58154348181e-21	0.999773659342	166388011.579	1423670.84815	-2524285.99522	1422309.39861	-3423.1890581	1269853.7026	-2521823.12887	1269829.26874	-1387.65376716	166460140.22412097	1422925.9612269276	-2522916.481143326	1422925.9649652983	-3421.3979918799564	1269164.7622325772	-2522916.3307407	1269164.8741448252	-1386.9009161077527	166552635.815	0.0007497188905459742	0.0	0.0	0.0	-0.0002070364375640671	0.0	0.0	0.0	-0.00022636627691229649	0.000644376814309
40	10.0	nan	nan	1	1	5.0	5.0	5.0	1.001	9.98841269173e-21	3.68019892355e-19	-2.2664748784e-21	0.999689975195	4.0462180728e-19	-1.6243759279e-21	4.82142899542e-21	0.999673076254	190279081.214	1189638.91175	-3616361.94371	1188081.59807	4069.91494117	1948688.47834	-3611568.35915	1948655.42382	4225.62731105	190400337.13492256	1188839.121027549	-3613869.583728475	1188838.7066674668	4067.1787493903253	1947345.462000521	-3613869.8420275166	1947345.3485409957	4222.715051555284	190540039.464	0.0009995003330834232	0.0	0.0	0.0	-0.00031007287262486044	0.0	0.0	0.0	-0.00032697719721777797	0.000878737778571
50	12.5	nan	nan	1	1	5.0	5.0	5.0	1.00125	-2.64145652958e-20	-8.09178267292e-19	5.17504870728e-21	0.999575928882	3.25567328958e-19	4.92131105438e-21	-1.11043827356e-20	0.999556632532	200104419.807	452156.350326	-4300829.87975	451400.262771	-3221.25844343	2340021.77723	-4293556.1008	2339976.56842	-3503.2003516	200278111.11235225	451792.17045104963	-4297282.907624428	451792.07970814034	-3218.663948193417	2338091.9189819098	-4297282.921849081	2338091.883236524	-3500.3111989608947	200462165.4	0.0012492194004318981	0.0	0.0	0.0	-0.00042416106158535795	0.0	0.0	0.0	-0.0004434657844166706	0.00112207723818
60	15.0	nan	nan	1	1	5.0	5.0	5.0	1.0015	-1.26302207731e-20	1.09741638277e-19	-4.92420618653e-21	0.99945812566	-3.25439891445e-19	3.06056826645e-21	7.87972251518e-21	0.999437326509	206461218.495	-121267.137966	-4593901.03683	-121019.065789	-9413.1745789	2546190.79016	-4584439.28868	2546137.62203	-12842.9096857	206689453.86368713	-121153.67966533263	-4589507.442387162	-121152.84796513878	-9404.36755327442	2543755.6202213434	-4589507.219591688	2543755.4395796997	-12830.626761846705	206900394.038	0.0014988761237359487	0.0	0.0	0.0	-0.000542021206958166	0.0	0.0	0.0	-0.0005628318511349218	0.00136758788229
70	17.5	nan	nan	1	1	5.0	5.0	5.0	1.00175	5.7592450149e-21	7.77976600996e-19	-2.30245723504e-21	0.999338370695	2.1554796479e-19	4.78193112117e-21	2.1869414625e-20	0.999317449991	211455062.46	-467642.294381	-4711391.90524	-466515.975042	-3962.63400947	2669334.83852	-4699951.32246	2669279.05668	-5709.48125308	211739582.8066081	-467144.1992959014	-4706275.182415615	-467143.6889655778	-3958.413329373529	2666435.8552112696	-4706275.274999848	2666435.9546020566	-5703.280573189511	211953127.146	0.001748470534116803	0.0	0.0	0.0	-0.0006618482782598285	0.0	0.0	0.0	-0.0006827830523060941	0.00161390272621
80	20.0	nan	nan	1	1	5.0	5.0	5.0	1.002	1.67466850914e-20	-2.59466705823e-19	2.80124714441e-21	0.99921793034	1.86886549476e-18	5.04497455596e-21	-4.61289676299e-20	0.999196962274	215747942.669	-689785.921586	-4766662.40882	-687870.104803	-2592.8575818	2742349.84562	-4753328.63796	2742292.59342	-3410.42180019	216090333.34089836	-688962.366151055	-4760871.445707658	-688961.7504727045	-2589.761893867397	2739018.1964627746	-4760872.141578023	2739018.4906892166	-3406.2785181304434	216305932.028	0.001998002662673058	0.0	0.0	0.0	-0.0007823756360164825	0.0	0.0	0.0	-0.0008033603335166901	0.00186061987746
90	22.5	nan	nan	1	1	5.0	5.0	5.0	1.00225	-1.48429289117e-20	1.24592838995e-18	-3.43693544516e-22	0.99909727048	-9.06837898747e-19	-5.92261318588e-22	-2.16183653091e-21	0.99907599222	219631099.88	-841179.447215	-4802915.83275	-838532.805769	2352.84569108	2796389.31608	-4787705.73735	2796329.65035	2767.51329165	220032858.57417285	-840067.2710638547	-4796463.441442511	-840066.6861950915	2349.7348460948897	2792632.556906251	-4796463.615474604	2792632.4473831938	2763.7953254544154	220245012.266	0.00224747254047937	0.0	0.0	0.0	-0.0009031372256771631	0.0	0.0	0.0	-0.0009244349383405663	0.00210754161922
