inc	time	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(Cauchy)	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	Mises(ln(V))
0	0.0	nan	nan	1	1	5.0	5.0	5.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.38222398156e-06	7.1689291944e-07	1.66513392758e-06	7.1689291944e-07	-2.31825715413e-07	4.68433681421e-07	1.66513392758e-06	4.68433681421e-07	3.13640075881e-06	3.38222398156e-06	7.1689291944e-07	1.66513392758e-06	7.1689291944e-07	-2.31825715413e-07	4.68433681421e-07	1.66513392758e-06	4.68433681421e-07	3.13640075881e-06	4.76985079758e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	2.5	nan	nan	1	1	5.0	5.0	5.0	1.00025	-1.74223624049e-21	6.41712631299e-20	-7.83908726759e-22	0.99992527037	-3.81223956754e-21	3.99295591316e-22	2.03244738853e-21	0.999935022001	58103908.1808	-359187.896883	1046742.95601	-359071.287241	12.0250457558	541842.845533	1046413.33718	541848.12963	19.1984962339	58112026.59207224	-359121.45734610816	1046559.544683628	-359121.4575045355	12.022821464619668	541747.9032986971	1046559.5444506977	541747.9031493453	19.19513225457882	58151174.1771	0.0002499687552074404	0.0	0.0	0.0	-7.473242239857581e-05	0.0	0.0	0.0	-6.498011016181221e-05	0.000213291011495
20	5.0	nan	nan	1	1	5.0	5.0	5.0	1.0005	-3.03355564957e-21	8.338942172e-20	6.67741549483e-22	0.999850512886	1.22352530166e-19	-2.59010929306e-22	3.12146943905e-21	0.999870019958	116253447.784	-718637.807206	2094249.46087	-718171.292852	-161.537023389	1083561.75706	2092930.78412	1083582.89798	-142.53578907	116285943.62647247	-718372.0419002417	2093515.81307729	-718372.0402848343	-161.47728406554407	1083182.1687128688	2093515.8123523921	1083182.1693552206	-142.4858565910918	116364395.255	0.0004998750416509929	0.0	0.0	0.0	-0.00014949828831223018	0.0	0.0	0.0	-0.00012998849013777072	0.000426561034468
30	7.5	nan	nan	1	1	5.0	5.0	5.0	1.00075	1.07342194115e-21	-8.09570971288e-20	-6.76985292829e-21	0.999769174651	5.29732926627e-20	-2.99744404595e-21	-3.61914782447e-21	0.999804128205	170304362.162	-1072461.71648	3149558.96561	-1071410.4391	-3695.12882253	1615416.29736	3146582.2334	1615472.78022	-880.546977013	170377053.86116844	-1071867.9216940748	3147925.187615043	-1071867.7535477118	-3693.0829236466893	1614578.328733872	3147925.3018112574	1614578.3340137084	-880.0902088463208	170499604.835	0.0007497188905459742	0.0	0.0	0.0	-0.00023085199327127254	0.0	0.0	0.0	-0.0001958909803855762	0.000642377451973
40	10.0	nan	nan	1	1	5.0	5.0	5.0	1.001	3.09954915281e-21	6.3569714124e-19	6.38821247317e-21	0.999641253762	-2.17002148307e-19	-2.15625306177e-21	-1.92740837543e-21	0.999722189299	190952334.188	-1539149.41907	3735584.7735	-1537060.34449	3466.10541654	2477669.1416	3730816.09798	2477869.75675	2875.96427978	191073944.5901845	-1538039.0909807682	3733192.189233039	-1538039.2407547152	3463.605000299354	2476082.232838358	3733192.115262434	2476082.2445317	2874.122269143016	191246806.904	0.0009995003330834232	0.0	0.0	0.0	-0.00035881060282544455	0.0	0.0	0.0	-0.0002778492975408409	0.00087979611406
50	12.5	nan	nan	1	1	5.0	5.0	5.0	1.00125	5.41182915763e-22	1.90853211385e-19	-9.41951922545e-22	0.99949703275	5.50238475519e-20	-7.32013483079e-21	-6.79353097332e-21	0.999634415263	200081052.518	-1933945.76717	4008523.35847	-1930559.83417	984.407595173	2780139.82091	4002055.22504	2780522.11416	443.083257606	200254947.52827328	-1932237.7496082888	4005533.6119958954	-1932237.7277934651	983.5381884455829	2778066.2610267773	4005533.5025965916	2778066.419340459	442.75278513803664	200460082.988	0.0012492194004318981	0.0	0.0	0.0	-0.0005030937804563902	0.0	0.0	0.0	-0.00036565157939193405	0.00112519629142
60	15.0	nan	nan	1	1	5.0	5.0	5.0	1.0015	-2.53625983518e-20	6.45027169863e-20	-2.69143891809e-21	0.999350066851	3.4817882799e-19	4.88201997529e-21	-2.66552748541e-20	0.999544541334	206646515.86	-2309710.72366	4151865.29142	-2304752.50544	-1655.65336862	2899522.83315	4143758.69477	2900087.1252	-1918.40689442	206875132.69971544	-2307302.227434606	4148342.9667957593	-2307302.2955099028	-1653.9269035488394	2897062.960308061	4148343.0111974953	2897063.002385482	-1916.7793724824523	207101026.856	0.0014988761237359487	0.0	0.0	0.0	-0.0006501444471071114	0.0	0.0	0.0	-0.0004555624188028746	0.00137242539536
70	17.5	nan	nan	1	1	5.0	5.0	5.0	1.00175	-3.16255963597e-20	-1.302108636e-18	2.07440354016e-20	0.999201999638	8.59922489149e-20	1.50867403972e-20	-4.91113673285e-20	0.999453335088	211906095.897	-2648273.27135	4206783.19872	-2641537.50747	-4702.5143435	2997630.3637	4197138.13095	2998384.54567	-4636.82479654	212191329.64332476	-2645092.8687540656	4202788.01524702	-2645093.1184406215	-4696.866932038621	2994783.513096717	4202787.640124644	2994783.682384544	-4632.421202411384	212433580.221	0.001748470534116803	0.0	0.0	0.0	-0.0007983189337803663	0.0	0.0	0.0	-0.0005468143877406447	0.00162054339329
80	20.0	nan	nan	1	1	5.0	5.0	5.0	1.002	3.64426826569e-20	-1.35490157744e-18	-7.65555656918e-21	0.999053538473	1.27571516381e-18	-2.12089109059e-21	-5.86863965091e-21	0.99936122259	216424356.929	-2904078.40688	4211119.29484	-2895538.87982	3389.10631336	3122588.29552	4200028.61696	3123549.98402	3702.32962387	216767854.7194625	-2900134.383523772	4206695.342403183	-2900134.5326454476	3384.503574527277	3119307.889259349	4206694.689902421	3119307.896732641	3698.4401757174655	217012163.096	0.001998002662673058	0.0	0.0	0.0	-0.0009469097045218352	0.0	0.0	0.0	-0.0006389815152131042	0.00186910639223
90	22.5	nan	nan	1	1	5.0	5.0	5.0	1.00225	-3.09977662748e-20	-3.82589024484e-19	1.19988751705e-20	0.998905031204	2.85769601736e-19	-1.6493567824e-20	-1.22753602903e-21	0.999268260873	220465688.663	-3081687.41647	4191936.92841	-3071402.75728	-5163.87771895	3266081.28507	4179464.96157	3267269.08659	-4345.39090139	220868974.80203333	-3077020.762288303	4187111.000250852	-3077021.1107159094	-5156.057966881012	3262321.2395557505	4187110.2341645635	3262321.4027774963	-4340.388310780538	221129214.723	0.00224747254047937	0.0	0.0	0.0	-0.0010955687122989701	0.0	0.0	0.0	-0.0007320069787482291	0.00211793401205
