inc	time	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(Cauchy)	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	Mises(ln(V))
0	0.0	nan	nan	1	1	5.0	5.0	5.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	-2.39984919191e-07	3.03038803289e-07	7.67271083215e-07	3.03038803289e-07	2.9890378383e-06	4.82550330888e-07	7.67271083215e-07	4.82550330888e-07	-6.33783586197e-07	-2.39984919191e-07	3.03038803289e-07	7.67271083215e-07	3.03038803289e-07	2.9890378383e-06	4.82550330888e-07	7.67271083215e-07	4.82550330888e-07	-6.33783586197e-07	3.82013441858e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	2.5	nan	nan	1	1	5.0	5.0	5.0	1.00025	-2.45323675107e-21	-2.23525010274e-20	2.97526526578e-22	0.999931087854	-1.6037777574e-20	-1.01185514665e-21	1.6831671437e-21	0.999924574872	53554607.7474	2434830.18549	-458178.903304	2434053.8842	11.6103335168	-290474.652538	-458029.838198	-290472.761289	13.8542211019	53562338.51092837	2434405.2454097182	-458095.95558257133	2434405.246963832	11.608307216942984	-290422.06563278224	-458095.9561384907	-290422.06637021777	13.851712963563022	53736247.7329	0.0002499687552074404	0.0	0.0	0.0	-6.891452055126805e-05	0.0	0.0	0.0	-7.542797261796674e-05	0.000214792923066
20	5.0	nan	nan	1	1	5.0	5.0	5.0	1.0005	-3.97884214396e-21	1.18831629426e-19	9.70386256101e-23	0.999862150544	-3.31775455164e-20	-4.12980260575e-21	7.55060802896e-23	0.999849121889	107151711.433	4871482.4543	-916698.581825	4868376.7346	-30.3902849138	-580969.284858	-916102.221321	-580961.71459	-30.9411642746	107182655.79119644	4869782.673945659	-916366.7822566336	4869782.673819224	-30.379680993998583	-580759.0026978964	-916366.7826136008	-580759.0027218267	-30.929965102751567	107530477.777	0.0004998750416509929	0.0	0.0	0.0	-0.00013785895810932686	0.0	0.0	0.0	-0.00015088949424697825	0.000429565395488
30	7.5	nan	nan	1	1	5.0	5.0	5.0	1.00075	4.86899188064e-22	8.56914808743e-19	-6.16869941811e-22	0.99979168805	-2.57889404873e-20	4.21926735887e-22	-6.80795493525e-22	0.999770192769	158241234.486	7181190.8918	-1326748.40125	7174314.45931	-2942.55707722	-997216.425498	-1325449.47961	-997194.94106	-3168.50133553	158310585.81161958	7177458.466879623	-1326030.3136461307	7177458.698040069	-2941.0276827880557	-996676.6933582434	-1326030.3754728977	-996676.6488568591	-3166.7864199290125	158826985.801	0.0007497188905459742	0.0	0.0	0.0	-0.0002083336499474765	0.0	0.0	0.0	-0.00022983364072740855	0.000645987629994
40	10.0	nan	nan	1	1	5.0	5.0	5.0	1.001	1.40732373517e-20	-2.30620022731e-19	-1.48768433168e-21	0.99969996779	-2.09806090568e-20	-2.9814028813e-21	1.64353679131e-22	0.999655218036	180082767.417	8193929.5372	-967071.462381	8183287.56336	4850.4608953	-1854921.24084	-965772.090577	-1854838.37705	5556.49151868	180198943.6091741	8188567.063641141	-966395.3067435919	8188566.820238452	4847.286536992275	-1853624.3196684725	-966395.1358888897	-1853624.4879498153	5552.606538913028	180787313.357	0.0009995003330834232	0.0	0.0	0.0	-0.0003000772286681897	0.0	0.0	0.0	-0.00034484141496683046	0.000881685306285
50	12.5	nan	nan	1	1	5.0	5.0	5.0	1.00125	3.62946173273e-21	-5.32732025035e-19	-1.26020966322e-21	0.999597886266	-7.30741692887e-20	9.54832675646e-21	-2.21606855982e-21	0.999524451933	188588415.348	8760076.61027	-504070.194557	8745622.03522	-1296.79730047	-2067179.48021	-503201.442924	-2067027.82932	334.437012507	188754041.4655987	8753302.801265707	-503643.41537456046	8753302.80087576	-1295.794540149346	-2065429.269271035	-503643.37516680383	-2065429.481229533	334.15385600158373	189398230.141	0.0012492194004318981	0.0	0.0	0.0	-0.0004021946034074044	0.0	0.0	0.0	-0.00047566117584257173	0.001126230542
60	15.0	nan	nan	1	1	5.0	5.0	5.0	1.0015	2.74776991781e-20	5.60020299852e-19	1.08360660244e-22	0.999493103641	5.36726480213e-20	-9.72787664817e-21	-3.99352459983e-21	0.999390642492	194113019.044	9239315.39699	-176875.710161	9220799.84423	-3015.9153573	-2182457.33377	-176503.249667	-2182233.52298	-3559.59711264	194329880.49975383	9231102.222664667	-176700.3627405521	9231101.245379098	-3013.2343969132576	-2180293.7338988483	-176700.43763438406	-2180293.653674461	-3556.0682721283943	195026596.921	0.0014988761237359487	0.0	0.0	0.0	-0.0005070248743910162	0.0	0.0	0.0	-0.0006095432417424522	0.00137271677508
70	17.5	nan	nan	1	1	5.0	5.0	5.0	1.00175	-3.47829447579e-22	-5.76156112062e-20	-2.807450999e-21	0.999387559797	-4.29877906128e-19	6.49316101339e-21	-1.50995099979e-20	0.999255248659	198397627.552	9662599.7924	43597.0997132	9639811.43846	-2513.459161	-2272671.50089	43488.3677207	-2272370.29457	-2960.81912454	198667166.33501413	9652908.799553154	43547.60837768974	9652907.880568044	-2510.9383161680266	-2270091.5690024416	43547.45008904958	-2270091.2470317394	-2957.4580089235537	199410959.906	0.001748470534116803	0.0	0.0	0.0	-0.0006126278211085041	0.0	0.0	0.0	-0.0007450288060504311	0.00162000373273
80	20.0	nan	nan	1	1	5.0	5.0	5.0	1.002	-1.02512493314e-20	-4.77780348991e-19	-4.83404349976e-21	0.999282017378	-6.10257459995e-19	-7.80589664551e-21	-1.15362227142e-20	0.999118631287	202009796.1	9997306.98839	174168.594787	9970188.0653	-84.9450390697	-2342731.47044	173667.268231	-2342348.55588	36.2224040221	202333270.047571	9986153.767316075	173945.84297366175	9986153.113301491	-84.85027246895525	-2339735.2489693994	173945.3578974573	-2339735.3790208464	36.17607760952685	203111904.263	0.001998002662673058	0.0	0.0	0.0	-0.0007182404949622962	0.0	0.0	0.0	-0.0008817573467740483	0.00186772186629
90	22.5	nan	nan	1	1	5.0	5.0	5.0	1.00225	-2.94161969436e-20	-8.48844472796e-20	-6.9714782026e-21	0.999176543082	-5.26379691521e-19	2.7086029158e-20	-1.37036427142e-20	0.998981203106	205205328.412	10256151.3581	246604.234415	10224699.3272	-982.692509481	-2400084.47333	245799.666285	-2399615.24823	-1238.04444782	205583893.65217063	10243562.932848295	246253.3995843013	10243561.974609928	-981.4863502923239	-2396669.9608750097	246253.12044440772	-2396669.9546076176	-1236.2831272357093	206391373.332	0.00224747254047937	0.0	0.0	0.0	-0.0008237961448862907	0.0	0.0	0.0	-0.0010193162203106809	0.00211569942442
