inc	time	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(Cauchy)	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	Mises(ln(V))
0	0.0	nan	nan	1	1	5.0	5.0	5.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	5.55556275726e-06	5.83645605467e-09	-1.05556171077e-07	5.83645605467e-09	4.55731461788e-06	-1.52176073413e-07	-1.05556171077e-07	-1.52176073413e-07	6.46566185599e-06	5.55556275726e-06	5.83645605467e-09	-1.05556171077e-07	5.83645605467e-09	4.55731461788e-06	-1.52176073413e-07	-1.05556171077e-07	-1.52176073413e-07	6.46566185599e-06	1.68412755741e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	2.5	nan	nan	1	1	5.0	5.0	5.0	1.00025	1.06721162421e-21	2.95660200321e-20	-6.20514706385e-23	0.99992760671	6.93869793965e-21	-8.72546299273e-23	-2.75399445192e-22	0.999930860657	58587259.1147	1820690.92625	-86396.5588738	1820104.09414	6.91820729968	-229318.343831	-86368.9927865	-229319.089994	5.26514950748	58595552.00417334	1820361.7258969299	-86381.21855312212	1820361.7256167196	6.916956413956983	-229277.62673557928	-86381.21811538422	-229277.62665483388	5.264214642909993	58681847.6293	0.0002499687552074404	0.0	0.0	0.0	-7.239591052110788e-05	0.0	0.0	0.0	-6.914173323478388e-05	0.000213833305385
20	5.0	nan	nan	1	1	5.0	5.0	5.0	1.0005	-4.50408890823e-21	-4.23889738879e-20	-4.56060860852e-22	0.999855184333	4.51166084201e-20	-3.61710572233e-22	-2.5863869803e-21	0.999861694457	117219457.466	3642652.25748	-172879.561902	3640304.5922	-299.098590561	-458702.636263	-172769.282223	-458705.616079	-312.512289982	117252651.83023086	3641335.458437045	-172818.1921010992	3641335.458569432	-298.9904680420329	-458539.80331068096	-172818.20726160696	-458539.79648559506	-312.4013525362763	117425527.016	0.0004998750416509929	0.0	0.0	0.0	-0.00014482615380134964	0.0	0.0	0.0	-0.00013831510809354295	0.000427646970803
30	7.5	nan	nan	1	1	5.0	5.0	5.0	1.00075	2.30902298115e-21	-7.83002963988e-20	1.69742631575e-21	0.999776067185	-1.7941312903e-19	-1.28430129857e-21	-3.44107134822e-22	0.999789453767	170294382.617	5334631.19235	-175372.524577	5329439.70164	-1046.50786802	-889116.688676	-175204.419644	-889128.546704	1007.62767387	170368396.0829744	5331755.798535581	-175280.34477770276	5331755.986522438	-1045.9437948644343	-888649.3486630095	-175280.5671137674	-888649.3018169152	1007.0980417798664	170625734.08	0.0007497188905459742	0.0	0.0	0.0	-0.00022395789169654445	0.0	0.0	0.0	-0.0002105684009699666	0.000644701039585
40	10.0	nan	nan	1	1	5.0	5.0	5.0	1.001	-1.44474202566e-20	3.06015881204e-19	-4.18677467044e-21	0.999662085847	5.46806709952e-20	1.3878539715e-21	9.86826470776e-22	0.999695195974	192284903.838	6035199.04684	67376.9549825	6027132.38744	1984.57252076	-1664469.62069	67289.2138563	-1664524.86714	798.23907608	192408548.4922934	6031008.1525287675	67332.39790737117	6031008.0047430275	1983.1944164716524	-1663368.8897656358	67332.48273190526	-1663369.0067048327	797.7111923474553	192712084.808	0.0009995003330834232	0.0	0.0	0.0	-0.0003379712588525634	0.0	0.0	0.0	-0.0003048504881890302	0.000880815065675
50	12.5	nan	nan	1	1	5.0	5.0	5.0	1.00125	6.51146238444e-21	-3.34387762625e-21	-3.50641861661e-21	0.99953250647	-1.30436466772e-18	3.54938030968e-21	-3.32195734001e-21	0.999594866856	202739045.271	6525217.92173	49122.5266162	6514024.73358	77.5881936247	-2076409.21531	49041.3058871	-2076538.77775	417.480348757	202916076.8204957	6519712.934051134	49084.146637033315	6519712.774038598	77.52273649284092	-2074786.8935787145	49084.1287106902	-2074786.9097628584	417.1541666936671	203261593.203	0.0012492194004318981	0.0	0.0	0.0	-0.0004676028391691502	0.0	0.0	0.0	-0.00040521523260462225	0.00112432940713
60	15.0	nan	nan	1	1	5.0	5.0	5.0	1.0015	3.59591955889e-20	2.29363121791e-19	6.06612902216e-21	0.999400307213	-1.04942646556e-18	5.73903078868e-21	1.23994373822e-20	0.99949143304	210104770.447	6919529.25695	-33972.4914684	6905022.05317	4095.62606422	-2408293.07359	-33904.2684015	-2408512.79488	5769.30925487	210337815.2312376	6912681.06988413	-33941.96380568866	6912680.990999509	4091.5726651522177	-2406128.982718743	-33941.874462978514	-2406129.114494038	5764.124956651132	210714619.381	0.0014988761237359487	0.0	0.0	0.0	-0.0005998726746414269	0.0	0.0	0.0	-0.0005086963240386791	0.00136978561004
70	17.5	nan	nan	1	1	5.0	5.0	5.0	1.00175	-1.01102150369e-20	1.61187722885e-19	4.81170962322e-21	0.999268128345	-7.21066574852e-19	7.00932171562e-21	1.10155642174e-20	0.999385349893	216063807.261	7239813.37263	-123087.562123	7221876.2048	-2648.66058686	-2704988.40742	-122796.433876	-2705305.77228	-3134.05751517	216355036.70000532	7231610.742740068	-122962.52797527601	7231610.472571877	-2645.6596831930333	-2702240.6405921294	-122961.94950308677	-2702240.69023341	-3130.8738936604955	216770828.169	0.001748470534116803	0.0	0.0	0.0	-0.0007321396038033119	0.0	0.0	0.0	-0.0006148390818161493	0.00161605957052
80	20.0	nan	nan	1	1	5.0	5.0	5.0	1.002	3.65324317534e-21	-9.18384719713e-19	-4.87664330131e-21	0.999136399182	3.46352930185e-19	-1.14171604048e-20	-8.79458427266e-21	0.999277479837	221258535.284	7496689.60013	-203951.875512	7475264.93622	-4767.17413188	-2945318.05449	-203397.067036	-2945733.9751	-5607.44136743	221609897.11370257	7487135.75437999	-203720.71931996802	7487135.767607952	-4761.098804135521	-2941979.8723620363	-203720.06458969062	-2941979.9063683585	-5601.0859721178285	222052932.288	0.001998002662673058	0.0	0.0	0.0	-0.0008639739360185414	0.0	0.0	0.0	-0.0007227813064884	0.00186270477275
90	22.5	nan	nan	1	1	5.0	5.0	5.0	1.00225	-7.48329620661e-21	5.16789359499e-20	2.34216190444e-21	0.999005090232	-7.69938473393e-19	-7.87889533457e-21	-1.88423471733e-20	0.999168411239	225973495.683	7712051.03271	-270017.239952	7687082.43108	1552.14900446	-3131798.04448	-269186.778308	-3132310.10538	1841.46974574	226386803.54422778	7701142.055677245	-269679.371696754	7701142.184366856	1549.9534331691425	-3127879.2756589446	-269679.12371017656	-3127879.338667731	1839.1655440890534	226842917.914	0.00224747254047937	0.0	0.0	0.0	-0.0009954050192366609	0.0	0.0	0.0	-0.0008319347227451427	0.00210954057652
