inc	time	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(Cauchy)	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	Mises(ln(V))
0	0.0	nan	nan	1	1	5.0	5.0	5.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	8.08851037591e-06	7.77887436005e-07	-2.76338390029e-08	7.77887436005e-07	8.88689115132e-06	-6.30480583681e-07	-2.76338390029e-08	-6.30480583681e-07	1.04610019095e-05	8.08851037591e-06	7.77887436005e-07	-2.76338390029e-08	7.77887436005e-07	8.88689115132e-06	-6.30480583681e-07	-2.76338390029e-08	-6.30480583681e-07	1.04610019095e-05	2.71700406421e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	2.5	nan	nan	1	1	5.0	5.0	5.0	1.00025	9.54975170431e-22	7.94407975178e-20	4.76921321925e-22	0.999932968104	6.14138694826e-20	7.56611766545e-22	-3.13320506399e-22	0.99992479371	55194854.3132	508184.950436	-878152.388622	508023.880543	2.95654970295	486260.807546	-877866.880193	486256.832229	3.86277119853	55202705.96767013	508096.14797826466	-877991.7588479188	508096.1486560738	2.956033062542215	486171.8617494929	-877991.7597220759	486171.86158641113	3.8620646286077553	55237075.8883	0.0002499687552074404	0.0	0.0	0.0	-6.703414273749078e-05	0.0	0.0	0.0	-7.520911813439856e-05	0.000214112284582
20	5.0	nan	nan	1	1	5.0	5.0	5.0	1.0005	3.32426116727e-21	1.98313889372e-19	-1.41238504654e-21	0.999865911399	-4.34127649923e-20	-8.68539643181e-23	-1.86449741244e-21	0.999849559664	110433815.139	1016650.03171	-1756870.33838	1016005.7068	-78.8436287953	972454.421979	-1755728.1707	972438.518656	-80.3169231536	110465243.46895787	1016294.8524687159	-1756227.8323419718	1016294.851592763	-78.81608380008818	972098.7851262514	-1756227.8329112134	972098.7852526864	-80.28755040653112	110534040.424	0.0004998750416509929	0.0	0.0	0.0	-0.00013409759167989314	0.0	0.0	0.0	-0.00015045165328239217	0.000428203888427
30	7.5	nan	nan	1	1	5.0	5.0	5.0	1.00075	-2.29757169955e-21	3.0116369143e-19	4.94281775031e-21	0.999794959797	3.40045833111e-19	-1.47341546611e-21	-6.80614547766e-21	0.999772648319	162817403.264	1452803.03877	-2632819.25778	1451416.65674	-5054.85096925	1570949.19257	-2630248.01861	1570914.23683	-2335.3726771	162887827.04519954	1452044.3778103716	-2631385.66303813	1452044.4412827734	-5052.2113009778595	1570093.7960229116	-2631385.685758903	1570093.8976163538	-2334.1010448068587	162997364.438	0.0007497188905459742	0.0	0.0	0.0	-0.00020506122661586998	0.0	0.0	0.0	-0.00022737752931079353	0.000644087727494
40	10.0	nan	nan	1	1	5.0	5.0	5.0	1.001	-1.8071776734e-20	-2.08961849355e-19	-6.88720917769e-21	0.99969342586	-4.51505370424e-19	1.55344519037e-21	-1.62778804793e-21	0.999671072533	186611015.903	1219521.67284	-3767765.88762	1217929.45033	5072.84868503	2478937.2022	-3762763.88414	2478881.68882	4693.39666367	186729664.07465228	1218704.2347674936	-3765156.185253726	1218703.8156684227	5069.4483849422195	2477220.193108835	-3765156.267317661	2477220.1092722076	4690.145833139555	186899812.32	0.0009995003330834232	0.0	0.0	0.0	-0.0003066211434579496	0.0	0.0	0.0	-0.00032898157550430995	0.000878296012091
50	12.5	nan	nan	1	1	5.0	5.0	5.0	1.00125	1.28156126279e-20	-2.60476486556e-19	3.19912101905e-22	0.999579290445	-7.30730215756e-19	-4.05111704998e-21	-2.99010281801e-21	0.999553440166	195676693.07	425560.82567	-4534864.98697	424850.450687	-4862.24599411	3073952.75534	-4527180.7824	3073873.21359	-5275.43426361	195846507.95722082	425219.4246622575	-4531109.763789109	425219.15035295003	-4858.345316269959	3071407.2818414536	-4531109.623806353	3071407.2361092484	-5271.065791099154	196082315.474	0.0012492194004318981	0.0	0.0	0.0	-0.0004207980780942219	0.0	0.0	0.0	-0.00044665957153628794	0.00112206483106
60	15.0	nan	nan	1	1	5.0	5.0	5.0	1.0015	5.39621612357e-21	-1.89125251765e-18	1.54269184241e-21	0.999461150187	2.46834623894e-19	-1.27902802216e-21	-2.97061237483e-22	0.999433280408	201338292.313	-302111.191736	-4874695.26694	-301495.93133	-1562.16304933	3384108.55422	-4864635.29183	3384013.98843	-2651.75917041	201561070.51373518	-301829.7565169461	-4870018.384172102	-301829.53265510837	-1560.7077980450006	3380861.770961718	-4870017.947484305	3380861.5705647664	-2649.215018193386	201825243.514	0.0014988761237359487	0.0	0.0	0.0	-0.000538995044734677	0.0	0.0	0.0	-0.0005668802382453708	0.0013679705837
70	17.5	nan	nan	1	1	5.0	5.0	5.0	1.00175	5.06968657676e-21	8.28959257665e-19	-9.92451298941e-21	0.999341419288	-1.46450466296e-18	4.19421929595e-21	-1.5997621348e-20	0.999312166288	205673141.07	-798797.283308	-5009851.66135	-796876.563805	-3997.38691041	3574611.1883	-4997659.32738	3574506.43533	-5830.49290623	205950342.2872106	-797950.687488684	-5004395.535185274	-797950.5745013125	-3993.15032734036	3570718.152946544	-5004395.050097835	3570718.037112449	-5824.143036603249	206234957.185	0.001748470534116803	0.0	0.0	0.0	-0.0006587976715398961	0.0	0.0	0.0	-0.000688070378138967	0.0016146914891
80	20.0	nan	nan	1	1	5.0	5.0	5.0	1.002	1.97036489862e-20	-9.93878185498e-20	-4.63965605581e-21	0.999221194661	-1.53987942833e-20	-1.30355392732e-20	-1.79207645734e-20	0.999190426077	209376804.754	-1120334.37501	-5072817.55398	-1117226.89224	952.785039361	3691093.73043	-5058592.73469	3690980.36152	1945.26805429	209709771.1834724	-1119004.095187889	-5066638.09443945	-1119003.588802242	951.6537068401534	3686597.419627401	-5066637.281759116	3686597.7086189906	1942.898423387824	209997912.091	0.001998002662673058	0.0	0.0	0.0	-0.0007791087654278815	0.0	0.0	0.0	-0.0008099018049429764	0.00186175685217
90	22.5	nan	nan	1	1	5.0	5.0	5.0	1.00225	-8.46288484703e-21	1.17184940301e-18	-1.27882122701e-20	0.999100924477	-2.06301739903e-19	9.88646268123e-21	-4.28620178007e-20	0.999068053578	212701348.778	-1334516.39192	-5115049.90991	-1330322.53388	34.3844946399	3770555.87614	-5098811.34253	3770432.33137	-14.3090724092	213091345.16012436	-1332762.534135627	-5108159.505599119	-1332761.7331528417	34.33930560067046	3765476.6188656883	-5108160.21590643	3765477.126522114	-14.289796879938601	213387118.201	0.00224747254047937	0.0	0.0	0.0	-0.0008994799338133891	0.0	0.0	0.0	-0.0009323809540616794	0.0021090208681
