inc	time	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(Cauchy)	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	Mises(ln(V))
0	0.0	nan	nan	1	1	5.0	5.0	5.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	8.75735821836e-08	2.64151608893e-07	7.2964824876e-07	2.64151608893e-07	3.03321580104e-06	5.15915877842e-07	7.2964824876e-07	5.15915877842e-07	-2.57149924266e-07	8.75735821836e-08	2.64151608893e-07	7.2964824876e-07	2.64151608893e-07	3.03321580104e-06	5.15915877842e-07	7.2964824876e-07	5.15915877842e-07	-2.57149924266e-07	3.52364441865e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	2.5	nan	nan	1	1	5.0	5.0	5.0	1.00025	2.9486662392e-21	1.26926935888e-19	-4.43730699846e-22	0.999931005909	-1.73742929322e-20	-6.55689269465e-22	-6.7909589586e-22	0.999924803511	54814226.2618	2341468.60042	-533248.877004	2340721.87334	16.3848666661	-275062.574967	-533075.510059	-275060.869204	15.9976179449	54822130.81221522	2341059.419023957	-533152.3824684668	2341059.4199098893	16.382003342365824	-275012.80076857476	-533152.3828442557	-275012.80117078463	15.994723081394792	54981684.0408	0.0002499687552074404	0.0	0.0	0.0	-6.899647120180673e-05	0.0	0.0	0.0	-7.519931639772686e-05	0.000214740963198
20	5.0	nan	nan	1	1	5.0	5.0	5.0	1.0005	-2.27061078146e-22	-7.01725747962e-20	-2.61492471143e-22	0.999861986174	6.20541878542e-20	-6.25607037032e-22	1.75115428147e-21	0.999849577987	109671758.41	4684675.18371	-1066908.98952	4681687.78902	-156.510664006	-550135.867097	-1066215.39695	-550129.041227	-180.903097184	109703398.52431712	4683038.44877207	-1066522.9965384598	4683038.447922431	-156.4559822058983	-549936.8355154135	-1066522.9982644613	-549936.8367759258	-180.837648934395	110022656.316	0.0004998750416509929	0.0	0.0	0.0	-0.00013802335078444465	0.0	0.0	0.0	-0.00015043332752584298	0.000429462025644
30	7.5	nan	nan	1	1	5.0	5.0	5.0	1.00075	2.40554461888e-21	-1.07923402233e-18	5.81197777895e-22	0.999791123705	-1.92470856777e-20	-4.77645104961e-22	2.00728300333e-21	0.999770256387	161391909.211	6855992.57801	-1529755.24636	6849423.74785	-1648.92014123	-951669.484048	-1528257.69247	-951649.597457	-2457.67688339	161462722.22709644	6852428.738918418	-1528928.1466142603	6852429.030806742	-1648.0630098968857	-951154.9405678208	-1528928.2374626542	-951154.9169277673	-2456.3480800208345	161930440.867	0.0007497188905459742	0.0	0.0	0.0	-0.00020889811269192928	0.0	0.0	0.0	-0.00022977000810666125	0.000646147677908
40	10.0	nan	nan	1	1	5.0	5.0	5.0	1.001	-4.04842871299e-21	-7.20238567059e-20	-2.97371430213e-22	0.999697414234	1.01966295615e-19	3.23871259735e-21	4.45894294136e-21	0.999656854754	183238491.565	7859001.09197	-1279536.71227	7848774.0168	4266.24920897	-1545591.68733	-1277819.72522	-1545529.03767	4558.67197894	183356871.7452462	7853844.951585931	-1278645.3536999754	7853844.672396895	4263.450204417455	-1544514.9879410344	-1278645.2533505894	-1544515.04561266	4555.496289413163	183889193.368	0.0009995003330834232	0.0	0.0	0.0	-0.00030263155430944956	0.0	0.0	0.0	-0.00034320413380145614	0.00088192326093
50	12.5	nan	nan	1	1	5.0	5.0	5.0	1.00125	7.00373824649e-21	5.52168701478e-19	-7.42808190073e-22	0.999593114552	-2.79444358387e-20	4.55890254851e-21	1.20361241475e-21	0.999529813176	192524989.275	8468848.58049	-959098.030397	8454834.03168	-2054.4052012	-1706037.785	-957450.183159	-1705929.85658	-824.322425051	192693958.9386663	8462254.576423394	-958290.5690662853	8462254.421459358	-2052.8056028458177	-1704601.4776607433	-958290.4898435237	-1704601.5876536253	-823.628430838548	193281704.517	0.0012492194004318981	0.0	0.0	0.0	-0.0004069682483451007	0.0	0.0	0.0	-0.00047029739648592574	0.00112582869467
60	15.0	nan	nan	1	1	5.0	5.0	5.0	1.0015	4.55114773027e-21	7.93946149902e-19	3.88526733716e-21	0.999486268775	-2.64774723814e-19	5.92183770406e-21	-1.03800827118e-21	0.999399455717	198742605.026	8976921.98403	-713241.877047	8958871.28676	-2668.74952608	-1807250.27486	-711745.962069	-1807093.21966	-3029.87067997	198964244.6266347	8968862.968257282	-712539.6704998538	8968862.303300591	-2666.3536609313023	-1805470.9864920867	-712539.7077822842	-1805470.904930528	-3026.8876876683	199600919.85	0.0014988761237359487	0.0	0.0	0.0	-0.0005138632300971136	0.0	0.0	0.0	-0.000600724681945957	0.00137169709658
70	17.5	nan	nan	1	1	5.0	5.0	5.0	1.00175	-4.56231466854e-21	-4.44510317574e-20	1.62292836183e-21	0.999379202649	-1.03677742643e-18	-4.21502805823e-21	-3.70333930119e-21	0.999266704867	203593996.075	9359885.55514	-567549.550165	9337733.40635	-4920.48287927	-1869047.92289	-566142.872517	-1868837.37564	-5980.64380825	203869962.05107766	9350390.966179661	-566910.0097686313	9350390.443215113	-4915.491582939521	-1866941.7955058983	-566910.2633704907	-1866941.6427690275	-5973.90454943012	204545573.094	0.001748470534116803	0.0	0.0	0.0	-0.0006209901254619521	0.0	0.0	0.0	-0.0007335641253844176	0.00161847066178
80	20.0	nan	nan	1	1	5.0	5.0	5.0	1.002	1.26848146935e-20	-1.05451796902e-18	6.71753375454e-21	0.999272265726	-8.95958612535e-19	9.64686464693e-21	-7.15219131705e-21	0.999132460978	207707348.962	9657371.86389	-506474.715393	9631081.31399	-2622.04991113	-1908357.41368	-505025.46079	-1908090.37477	-3041.6189897	208039096.834742	9646464.356798766	-505831.8990271699	9646463.970184347	-2619.088439996619	-1905935.3315106763	-505832.08185148344	-1905935.2843803116	-3037.7585749432997	208739720.331	0.001998002662673058	0.0	0.0	0.0	-0.0007279992011251326	0.0	0.0	0.0	-0.0008679155517621464	0.00186572297327
90	22.5	nan	nan	1	1	5.0	5.0	5.0	1.00225	4.64643893683e-20	1.56504639847e-18	-1.65460937929e-20	0.99916528787	1.30814312536e-18	-1.79534899064e-20	-2.53333368376e-20	0.998997477735	211375579.452	9892949.30591	-494644.873235	9862500.38908	1604.20262202	-1936697.41699	-493039.856863	-1936372.34322	1930.62310653	211764463.19922063	9880645.707908418	-493946.72411041515	9880645.181956327	1602.2075178741964	-1933963.9334760306	-493946.93982671364	-1933964.128424223	1927.898196388079	212481233.031	0.00224747254047937	0.0	0.0	0.0	-0.0008350606961514944	0.0	0.0	0.0	-0.0010030251265605824	0.00211323650084
100	25.0	nan	nan	1	1	5.0	5.0	5.0	1.0025	1.41853203247e-20	4.09157445374e-19	1.71375279309e-20	0.999058150564	-1.12928517023e-18	8.47063966527e-21	-1.41595743281e-20	0.998862123091	214742713.255	10089617.6756	-510361.906368	10054976.3472	-357.077447195	-1959902.63835	-508509.952679	-1959517.95259	-500.459561657	215190018.98564458	10075921.692895576	-509569.12079850334	10075920.706491286	-356.59273838856296	-1956858.1663588204	-509569.1709987994	-1956858.0377299371	-499.68215818380224	215925375.906	0.002496880198587146	0.0	0.0	0.0	-0.0009422932548753659	0.0	0.0	0.0	-0.0011385247824430486	0.00236091273459
110	27.5	nan	nan	1	1	5.0	5.0	5.0	1.00275	4.40738373981e-20	1.30155215024e-19	1.15706024084e-20	0.998950847576	1.55257665073e-18	-3.62170691449e-21	2.93075260906e-20	0.998726621798	217901102.638	10262410.3066	-540307.28437	10223527.6766	-110.734740293	-1980306.55492	-538139.453688	-1979861.82298	-193.931159511	218408070.2840452	10247314.782166686	-539391.4180196339	10247313.686389469	-110.57185468155605	-1976949.7685328324	-539391.4863247208	-1976949.539059315	-193.60242986322064	219156956.918	0.0027462256680252286	0.0	0.0	0.0	-0.0010497031696486778	0.0	0.0	0.0	-0.001274189636938205	0.0026086696967
120	30.0	nan	nan	1	1	5.0	5.0	5.0	1.003	-2.20352643378e-20	9.22331198415e-20	8.71682929508e-21	0.998843420684	-2.32745463315e-19	-6.38355958222e-21	3.67259920167e-20	0.998591020671	220901668.826	10418270.6337	-576567.658938	10375094.8379	-80.9823876004	-1998774.23214	-574033.280992	-1998269.20409	-146.008429167	221469500.9127806	10401765.17790343	-575508.7510670131	10401764.223349467	-80.85408883894134	-1995103.3398623487	-575508.8448370334	-1995103.386539526	-145.74027421158658	222230319.912	0.002995508979798371	0.0	0.0	0.0	-0.001157248670014207	0.0	0.0	0.0	-0.001409972873740407	0.00285647552776
