inc	time	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(Cauchy)	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	Mises(ln(V))
0	0.0	nan	nan	1	1	5.0	5.0	5.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.2569940523e-05	-8.3620417366e-08	-5.72267429944e-08	-8.3620417366e-08	1.27096311172e-05	-2.19796247597e-07	-5.72267429944e-08	-2.19796247597e-07	9.74662139244e-06	1.2569940523e-05	-8.3620417366e-08	-5.72267429944e-08	-8.3620417366e-08	1.27096311172e-05	-2.19796247597e-07	-5.72267429944e-08	-2.19796247597e-07	9.74662139244e-06	2.92587909804e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	2.5	nan	nan	1	1	5.0	5.0	5.0	1.00025	-1.22495108961e-21	2.81499902209e-20	-5.78225097569e-22	0.999928004196	-1.27622591552e-19	1.94325405404e-21	-8.13170240928e-22	0.999926301701	52851477.2236	1395163.19489	-403982.274341	1394714.07004	9.48017923666	338385.405204	-403851.538777	338384.829286	10.294327081	52859178.213686034	1394917.2942990186	-403910.3838678267	1394917.2938625016	9.478508334155187	338325.1879904237	-403910.38399495283	338325.1882133246	10.292495158928515	52922224.8371	0.0002499687552074404	0.0	0.0	0.0	-7.199839582182272e-05	0.0	0.0	0.0	-7.370101485279918e-05	0.00021521455202
20	5.0	nan	nan	1	1	5.0	5.0	5.0	1.0005	-2.84167559685e-21	2.32064383478e-19	1.6901367866e-21	0.999855982205	1.57385160684e-19	2.12109788574e-21	9.46398018337e-22	0.999852576574	105745447.605	2791317.27985	-808215.399732	2789520.5204	2.65129651969	676801.271909	-807692.404341	676798.966378	2.51504733993	105776272.92533503	2790333.679241332	-807927.8499724797	2790333.6794112856	2.650362259407573	676560.477136907	-807927.85066668	676560.476873392	2.5141525274109373	105902354.546	0.0004998750416509929	0.0	0.0	0.0	-0.00014402816655839396	0.0	0.0	0.0	-0.0001474342939016726	0.000430408673792
30	7.5	nan	nan	1	1	5.0	5.0	5.0	1.00075	8.48739007268e-21	-1.53213650081e-19	-7.57961104919e-21	0.99978244861	-3.58970445981e-19	-1.31418319819e-21	1.02301562257e-21	0.999776488408	156717655.26	4187940.29307	-1175410.84469	4183891.39811	-2330.48755638	931878.462369	-1174267.37107	931872.932194	-1678.51347296	156786800.4899638	4185737.252598171	-1174785.523453157	4185737.3683830104	-2329.2616176018632	931382.7009122221	-1174785.468327625	931382.7261164151	-1677.6204999831803	156977810.576	0.0007497188905459742	0.0	0.0	0.0	-0.00021757505773613303	0.0	0.0	0.0	-0.00022353657443826145	0.000646858961476
40	10.0	nan	nan	1	1	5.0	5.0	5.0	1.001	-1.53514381932e-21	-3.14276830584e-19	1.84133506282e-20	0.999688878074	-2.19153438285e-19	4.78151753086e-21	9.80726013758e-21	0.999664795511	179291742.788	5120200.84828	-1255958.91921	5113494.45776	4138.17539329	702531.151394	-1254283.54218	702514.388065	3973.46233403	179407680.0003069	5116800.937160939	-1255094.702476152	5116801.0478090495	4135.427565822061	702047.7445183469	-1255094.61208797	702047.9050987927	3970.7282218008013	179639669.092	0.0009995003330834232	0.0	0.0	0.0	-0.00031117033446710515	0.0	0.0	0.0	-0.000335260682582675	0.000881920242374
50	12.5	nan	nan	1	1	5.0	5.0	5.0	1.00125	3.99156004587e-21	1.65663183589e-19	-1.40351870435e-21	0.999582617053	4.65230364738e-19	4.77531367627e-21	-8.19239678673e-21	0.999536926959	187165858.963	5612785.0087	-1432361.87553	5603437.95845	-4313.36228736	900254.141292	-1429911.23169	900213.025695	-3885.13792421	187330759.24465096	5608374.873674736	-1431171.004828585	5608374.801647159	-4309.973148087669	899505.6668324327	-1431171.038185415	899505.7010800963	-3881.907806874473	187609385.84	0.0012492194004318981	0.0	0.0	0.0	-0.00041747007550747974	0.0	0.0	0.0	-0.0004631802924323324	0.00112667218354
60	15.0	nan	nan	1	1	5.0	5.0	5.0	1.0015	-3.77597609873e-21	3.93115518164e-19	-2.27826220212e-20	0.999473771813	6.60057041593e-19	1.4659708406e-20	8.61095017668e-21	0.999406408603	192302709.555	5885843.86047	-1601751.69866	5873935.66624	681.398423	1107533.3496	-1598403.47667	1107458.61347	538.048034791	192518235.10908526	5880518.943447736	-1600194.7372309365	5880518.949658404	680.7819625318687	1106456.7865420857	-1600194.9064203051	1106456.6967759596	537.5250323569437	192816317.833	0.0014988761237359487	0.0	0.0	0.0	-0.0005263666936452505	0.0	0.0	0.0	-0.0005937676421217989	0.00137318035459
70	17.5	nan	nan	1	1	5.0	5.0	5.0	1.00175	1.45066799926e-22	1.53612361476e-18	-1.16007945007e-20	0.999363369506	-7.7158166768e-20	-9.34631374124e-21	-1.30826885681e-20	0.999275299421	196311785.283	6076302.6712	-1780750.03324	6061826.04346	-2738.23989125	1258135.25812	-1776351.30213	1258024.54635	-2831.85301001	196579304.10288087	6070086.713049563	-1778771.584934602	6070086.640484941	-2735.438716672153	1256737.4451069853	-1778771.9790310562	1256737.6078356632	-2828.7067656274594	196899173.987	0.001748470534116803	0.0	0.0	0.0	-0.0006368332292428935	0.0	0.0	0.0	-0.0007249633014027474	0.00162037827489
80	20.0	nan	nan	1	1	5.0	5.0	5.0	1.002	8.73719861767e-21	-1.73433035839e-18	7.09307375264e-22	0.999251918126	2.62755493221e-18	-1.239654225e-20	-3.02954899348e-20	0.999144163312	199711233.533	6235111.14689	-1955881.59278	6218010.80548	631.005965924	1387104.036	-1950307.2501	1386954.6099	441.115552796	200031940.40758052	6227995.962697074	-1953438.9697902554	6227996.016508222	630.2858947707211	1385371.736754479	-1953439.1567613645	1385371.8895147203	440.56466106800843	200364997.739	0.001998002662673058	0.0	0.0	0.0	-0.0007483618268722522	0.0	0.0	0.0	-0.0008562031253066643	0.00186789473503
90	22.5	nan	nan	1	1	5.0	5.0	5.0	1.00225	-1.05186354644e-21	-1.99657039401e-18	1.8346245601e-20	0.999139776088	-1.27538015566e-18	-5.83782717309e-21	-6.80438771886e-21	0.999013070549	202735353.18	6388421.04668	-2112344.23945	6368596.05255	633.620884919	1502320.29303	-2105522.2217	1502130.05409	378.440960599	203110356.7217845	6380376.349429486	-2109416.705337348	6380376.169034078	632.8229900787035	1500238.2015679	-2109416.8472700277	1500238.478467831	377.916472780638	203459677.535	0.00224747254047937	0.0	0.0	0.0	-0.0008605941169113833	0.0	0.0	0.0	-0.000987416786541305	0.00211558614386
