inc	time	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(Cauchy)	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	Mises(ln(V))
0	0.0	nan	nan	1	1	5.0	5.0	5.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.397174325e-06	-8.82617613005e-07	6.88781990179e-07	-8.82617613005e-07	6.01090271275e-06	-7.46626264958e-07	6.88781990179e-07	-7.46626264958e-07	5.12442721599e-06	3.397174325e-06	-8.82617613005e-07	6.88781990179e-07	-8.82617613005e-07	6.01090271275e-06	-7.46626264958e-07	6.88781990179e-07	-7.46626264958e-07	5.12442721599e-06	3.27613560484e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	2.5	nan	nan	1	1	5.0	5.0	5.0	1.00025	-3.2884565252e-21	-2.43950522979e-20	-8.20511468864e-22	0.999924391309	1.51865029027e-20	4.31788279753e-21	-2.03656390455e-21	0.999929105285	53097410.3352	305383.8591	-1456607.21492	305284.448612	3.30209767895	906921.112903	-1456139.91352	906925.388591	2.80767819808	53105190.14177459	305329.1784420325	-1456353.2670956254	305329.1787399938	3.3015064202165294	906762.9984565369	-1456353.2664274434	906762.9986168812	2.807188701829635	53190883.8546	0.0002499687552074404	0.0	0.0	0.0	-7.561154948092447e-05	0.0	0.0	0.0	-7.08972281488571e-05	0.000215499285331
20	5.0	nan	nan	1	1	5.0	5.0	5.0	1.0005	-5.70501298599e-21	-1.53640042299e-19	-1.28285373249e-21	0.999848753842	6.29632240064e-20	-2.27516027483e-21	3.5461879095e-21	0.999858185394	106237282.781	610981.740957	-2914233.59921	610584.040313	-19.8627282578	1813980.65378	-2912364.13627	1813997.76505	-22.7461989572	106268423.60706906	610763.0178723611	-2913217.823607936	610763.017889442	-19.855617673468704	1813348.3786970328	-2913217.823625731	1813348.37872615	-22.738270617499733	106439779.631	0.0004998750416509929	0.0	0.0	0.0	-0.0001512575968533315	0.0	0.0	0.0	-0.00014182466264208034	0.000430978525803
30	7.5	nan	nan	1	1	5.0	5.0	5.0	1.00075	-4.91159168219e-21	1.89546020448e-19	4.78834177092e-21	0.999769151684	4.06828944874e-20	9.44216329472e-21	1.16156062036e-20	0.999785446554	156407905.603	862116.385906	-4205888.2309	861271.490216	-4380.38270119	2692966.13902	-4201834.53565	2693009.98318	-2717.76995367	156477593.24852046	861655.1542762183	-4203706.597354882	861655.2302966287	-4378.039199679802	2691569.272307854	-4203706.665799221	2691569.2248278027	-2716.3602209873106	156726901.808	0.0007497188905459742	0.0	0.0	0.0	-0.00023087496557431676	0.0	0.0	0.0	-0.00021457646588350513	0.000648364692675
40	10.0	nan	nan	1	1	5.0	5.0	5.0	1.001	-4.74098568085e-21	7.56027570237e-20	4.48290532973e-21	0.999655306008	3.92121091972e-20	-5.84496160588e-21	1.85112681332e-20	0.999688900807	176506922.045	822305.818242	-3860660.77537	821201.141718	5116.45768206	3525603.03563	-3855604.02145	3525721.26314	5368.89419491	176622731.08839792	821739.976551653	-3858133.8469559797	821739.9450553298	5112.936966288349	3523295.413436378	-3858133.7455439446	3523295.15835639	5365.380078523619	176854914.106	0.0009995003330834232	0.0	0.0	0.0	-0.00034475341262884233	0.0	0.0	0.0	-0.0003111475943921677	0.000885179890528
50	12.5	nan	nan	1	1	5.0	5.0	5.0	1.00125	2.43153876963e-20	-4.60393400256e-19	-2.65814489844e-21	0.999529640665	5.52160455521e-19	-1.06462280739e-20	-5.28249429898e-20	0.9995809917	184700214.661	644907.585018	-2947979.9222	643799.511466	-1238.39301805	4505072.84026	-2943065.91521	4505304.13336	-1803.6141615	184864590.81098577	644372.4543534819	-2945685.0782398134	644372.4684885553	-1237.3654257343244	4501565.883133251	-2945685.131680237	4501565.727345326	-1802.2101447922012	185104154.362	0.0012492194004318981	0.0	0.0	0.0	-0.0004704699886513044	0.0	0.0	0.0	-0.00041909610850710986	0.00112972440178
60	15.0	nan	nan	1	1	5.0	5.0	5.0	1.0015	-1.48561638015e-21	-1.69491375464e-19	3.91752738105e-21	0.999401326184	-4.91387987056e-19	9.15440783912e-21	6.14673260297e-20	0.99947102756	190428336.261	605219.834296	-2316519.85001	603951.366008	-440.540548013	5460552.62307	-2311826.45397	5460933.52681	-1187.49316044	190643254.03937188	604633.1985479664	-2314435.866750337	604632.9866553032	-440.1135348530269	5455640.210920828	-2314435.5856529423	5455640.27856709	-1186.424870061521	190923070.931	0.0014988761237359487	0.0	0.0	0.0	-0.0005988530927249461	0.0	0.0	0.0	-0.0005291123952785811	0.00137582856359
70	17.5	nan	nan	1	1	5.0	5.0	5.0	1.00175	-1.73997441851e-20	-3.83703327242e-19	-5.97224402263e-22	0.99927214667	1.24010741658e-18	2.88107007352e-21	9.29168880154e-20	0.999359676256	194962608.247	628149.550338	-1966058.23671	626595.72603	-2444.76496286	6291309.42008	-1961366.63023	6291860.84532	-3188.23910059	195229625.9563342	627453.9826556604	-1964053.1879838433	627453.9016409415	-2442.0578057854286	6284893.342619496	-1964052.886992143	6284893.690661643	-3184.987632943741	195568296.749	0.001748470534116803	0.0	0.0	0.0	-0.0007281183438367404	0.0	0.0	0.0	-0.0006405288388044248	0.00162265094457
80	20.0	nan	nan	1	1	5.0	5.0	5.0	1.002	-1.52465930506e-20	4.90367168632e-19	-1.44640801911e-20	0.99914249999	6.15595049692e-19	-1.75122407484e-20	3.93144469486e-20	0.999247561107	198808188.657	682881.744982	-1774458.21357	680934.225434	331.514890441	6977575.49706	-1769583.84211	6978309.18708	397.861935423	199128645.12843472	682031.8948908487	-1772436.2449061142	682031.8149278521	331.10231833473614	6969624.653869071	-1772436.2125167784	6969624.642878457	397.4085776826905	199520974.686	0.001998002662673058	0.0	0.0	0.0	-0.0008578678734445035	0.0	0.0	0.0	-0.000752722117225628	0.00186985079404
90	22.5	nan	nan	1	1	5.0	5.0	5.0	1.00225	-4.39050925531e-20	-3.87184995064e-19	-3.89932940757e-21	0.999012461907	1.04520453571e-18	-1.67917664348e-22	-6.02761342489e-21	0.999135043754	202207557.981	744771.242222	-1682414.48626	742365.601584	-347.485786242	7538551.8326	-1677184.89677	7539477.40212	-431.881533065	202582668.18548843	743742.5736515451	-1680296.9089736822	743742.7455216242	-347.0058432920999	7529063.406137429	-1680296.200698864	7529063.971791947	-431.3379437579254	203027301.557	0.00224747254047937	0.0	0.0	0.0	-0.0009880260300061626	0.0	0.0	0.0	-0.0008653305364988296	0.00211728590311
