inc	time	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(Cauchy)	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	Mises(ln(V))
0	0.0	nan	nan	1	1	5.0	5.0	5.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.56785749597e-06	7.3132432545e-07	1.74115820137e-06	7.3132432545e-07	-2.58347840008e-07	5.11854169787e-07	1.74115820137e-06	5.11854169787e-07	3.30737747326e-06	3.56785749597e-06	7.3132432545e-07	1.74115820137e-06	7.3132432545e-07	-2.58347840008e-07	5.11854169787e-07	1.74115820137e-06	5.11854169787e-07	3.30737747326e-06	5.01960482403e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	2.5	nan	nan	1	1	5.0	5.0	5.0	1.00025	2.36750077305e-21	1.65027017074e-19	9.49499945634e-22	0.999925096962	1.27716819864e-20	2.00415522664e-21	-2.52781225317e-22	0.999935097797	56511407.6421	-387227.875758	1054604.14791	-387102.095385	0.977896546349	585792.735158	1054272.13374	585798.594084	0.638843753108	56519309.0629633	-387156.22027635487	1054419.5419963296	-387156.2199715272	0.9777155892113253	585690.1935519294	1054419.5419922573	585690.1936225818	0.6387319250491337	56561880.9458	0.0002499687552074404	0.0	0.0	0.0	-7.490584337259054e-05	0.0	0.0	0.0	-6.490430923892762e-05	0.00021332738648
20	5.0	nan	nan	1	1	5.0	5.0	5.0	1.0005	6.09580412663e-22	7.71138350571e-20	-1.34023938749e-21	0.999850167147	-4.94053492569e-21	7.4524837288e-21	5.79465868488e-21	0.999870171949	113067710.433	-774714.822727	2109985.73549	-774211.638434	-67.8077713677	1171499.38301	2108657.47217	1171522.82173	-70.3731904412	113099337.69595616	-774428.2014015786	2109247.3043963723	-774428.2006601094	-67.78268451930995	1171089.3937119544	2109247.3051479687	1171089.3933069531	-70.34856195622707	113184522.575	0.0004998750416509929	0.0	0.0	0.0	-0.00014984407906347538	0.0	0.0	0.0	-0.00012983647939139568	0.000426633290257
30	7.5	nan	nan	1	1	5.0	5.0	5.0	1.00075	5.62870557448e-22	-4.37999372177e-20	5.91351419914e-21	0.999769834241	-8.39117765833e-20	-1.14903141902e-20	-3.78967627762e-21	0.999804638429	166516417.814	-1168190.8009	3189052.68691	-1167046.53288	-4861.77672663	1726421.98952	3186040.22037	1726482.11171	-1227.31190488	166587297.77134407	-1167543.4075284945	3187396.319385666	-1167543.3019647244	-4859.082404757122	1725525.3002528471	3187396.4013272943	1725525.3218822747	-1226.6744492525604	166720850.165	0.0007497188905459742	0.0	0.0	0.0	-0.0002301922512034853	0.0	0.0	0.0	-0.00019538065655744978	0.000641984916192
40	10.0	nan	nan	1	1	5.0	5.0	5.0	1.001	-8.84866120521e-21	-4.79140027123e-19	-1.46255872057e-21	0.999640902064	2.1928057853e-19	-5.07454626286e-21	-5.09879299457e-21	0.999723844814	186920376.615	-1633218.02227	3676146.9165	-1631000.72765	5454.90540862	2577599.68524	3671460.17229	2577813.54433	4401.96589748	187039175.28696886	-1632037.1313517336	3673793.6937906723	-1632037.3226105599	5450.961263889043	2575949.678792315	3673793.596823768	2575949.6678836374	4399.148054137248	187216981.673	0.0009995003330834232	0.0	0.0	0.0	-0.0003591624271033379	0.0	0.0	0.0	-0.00027619332386462294	0.000879424391847
50	12.5	nan	nan	1	1	5.0	5.0	5.0	1.00125	-1.2229038176e-20	7.72691537267e-19	-1.37338865054e-20	0.999493527695	-2.95941958717e-19	9.04185957703e-22	9.70708081058e-21	0.999637454105	195022613.651	-1961536.21383	3832590.79123	-1958095.11184	-999.106463491	2914966.45319	3826418.08932	2915386.22815	-1883.58514394	195192203.3871555	-1959797.8713099773	3829745.693817002	-1959797.8519846818	-998.2210405070812	2912802.547892851	3829745.504649125	2912802.569583337	-1882.186877463848	195400959.65	0.0012492194004318981	0.0	0.0	0.0	-0.0005066006054198843	0.0	0.0	0.0	-0.0003626116306513307	0.00112562436902
60	15.0	nan	nan	1	1	5.0	5.0	5.0	1.0015	5.42857956503e-21	8.04311136567e-20	-2.43350849346e-20	0.999343038396	9.64161618594e-19	-1.08882301018e-20	-1.33513671709e-20	0.999549557614	200705130.614	-2241539.0467	3876779.92207	-2236711.46377	-5382.86547541	3057908.68778	3869229.65848	3058540.67681	-4667.22979968	200927579.15769744	-2239190.400305563	3873518.214616581	-2239190.4896238227	-5377.225400743811	3055335.9331332827	3873518.061572272	3055335.9900375777	-4663.303051571919	201151607.237	0.0014988761237359487	0.0	0.0	0.0	-0.0006571774978359121	0.0	0.0	0.0	-0.00045054386564652465	0.00137368142612
70	17.5	nan	nan	1	1	5.0	5.0	5.0	1.00175	3.15362608536e-21	1.2215854985e-18	9.52529494628e-21	0.999191015616	5.02134820971e-21	1.53408399416e-21	9.54039099246e-21	0.999461083148	205244371.028	-2507759.02483	3860899.52789	-2501353.09346	-2409.30982405	3145038.3735	3852077.33858	3145888.5937	-1803.70771718	205521303.8452617	-2504727.9532356933	3857275.2324930136	-2504728.127599395	-2406.3977457772253	3142086.0697640227	3857274.882485052	3142086.2293337258	-1802.0145445062067	205749717.068	0.001748470534116803	0.0	0.0	0.0	-0.0008093117884552036	0.0	0.0	0.0	-0.0005390621198801508	0.00162262413914
80	20.0	nan	nan	1	1	5.0	5.0	5.0	1.002	-2.61637227751e-21	-9.96380406851e-21	3.04389540722e-21	0.999038211578	1.37640992772e-19	1.67481455822e-20	-5.58894920629e-21	0.999372202355	209122458.659	-2732338.78874	3794334.09913	-2724262.39544	2824.16541357	3242579.02885	3784382.78454	3243662.82163	2611.91986448	209455279.38188565	-2728598.026117543	3790406.1467206455	-2728598.0893946076	2820.298933885177	3239222.2616871363	3790405.671905151	3239222.020696745	2609.2159652827527	209683789.981	0.001998002662673058	0.0	0.0	0.0	-0.0009622512372623931	0.0	0.0	0.0	-0.0006279947924585309	0.00187205728529
90	22.5	nan	nan	1	1	5.0	5.0	5.0	1.00225	2.04106816147e-21	5.19854890849e-19	1.2918389819e-20	0.998885041316	9.87614360309e-19	1.02878003747e-21	-8.19901423163e-21	0.999282933849	212578627.691	-2901679.43783	3696689.21262	-2891937.55238	460.265944361	3363984.19979	3685744.89144	3365323.64768	690.065797634	212968621.22593382	-2897242.8306343695	3692507.3274781783	-2897243.0572706414	459.5622073547601	3360178.6876862505	3692506.7032678863	3360178.138180822	689.285159679326	213202596.677	0.00224747254047937	0.0	0.0	0.0	-0.0011155807128341542	0.0	0.0	0.0	-0.0007173233658994051	0.00212177864934
