inc	time	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(Cauchy)	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	Mises(ln(V))
0	0.0	nan	nan	1	1	5.0	5.0	5.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	2.91924027386e-06	-8.55168402657e-07	6.52785594672e-07	-8.55168402657e-07	5.51017658935e-06	-7.37391820433e-07	6.52785594672e-07	-7.37391820433e-07	4.55756354639e-06	2.91924027386e-06	-8.55168402657e-07	6.52785594672e-07	-8.55168402657e-07	5.51017658935e-06	-7.37391820433e-07	6.52785594672e-07	-7.37391820433e-07	4.55756354639e-06	3.20247233431e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	2.5	nan	nan	1	1	5.0	5.0	5.0	1.00025	3.47979374065e-21	-2.52020542271e-20	-1.9588670881e-22	0.999924372696	-6.11067786802e-20	-2.19461356268e-22	1.14985859963e-21	0.999929183162	54325554.3542	299509.761194	-1383099.86256	299412.257292	18.5844469954	944049.535384	-1382656.25123	944054.077127	19.9423135045	54333510.88759053	299456.1090031423	-1382858.7558960172	299456.1092811973	18.58111790090497	943884.965463727	-1382858.7553877821	943884.9655450465	19.938837092701164	54413297.8768	0.0002499687552074404	0.0	0.0	0.0	-7.56301638887609e-05	0.0	0.0	0.0	-7.081934563024886e-05	0.0002154802418
20	5.0	nan	nan	1	1	5.0	5.0	5.0	1.0005	-9.20817457894e-21	-8.51359231105e-20	3.65820625902e-22	0.999848715735	-9.33470736327e-21	-9.04030861338e-21	4.82005897753e-21	0.999858340307	108694383.361	599236.710566	-2767166.74167	598846.636029	-163.474562114	1888227.61331	-2765392.05696	1888245.78817	-173.55230996	108726231.72356041	599022.0992317048	-2766202.3326318604	599022.1030972385	-163.41601514369597	1887569.5308934553	-2766202.3399399333	1887569.5296215315	-173.49182375445446	108885953.916	0.0004998750416509929	0.0	0.0	0.0	-0.0001512957096191332	0.0	0.0	0.0	-0.00014166972768194633	0.000430941011147
30	7.5	nan	nan	1	1	5.0	5.0	5.0	1.00075	-1.4599634414e-20	1.24328063651e-19	-4.98789909369e-22	0.999768411578	-1.12184832539e-19	-6.19578958318e-21	-3.94231695003e-21	0.999785247521	159310213.217	863287.477288	-3963606.14796	862440.787504	-2439.4764832	2838939.14982	-3959785.18405	2838986.94684	-1333.16219112	159381343.70284927	862825.7908928529	-3961553.1210425664	862825.8590633972	-2438.1718504638543	2837468.666054973	-3961553.1902456633	2837468.655791143	-1332.4716538260554	159613541.079	0.0007497188905459742	0.0	0.0	0.0	-0.00023161524273937053	0.0	0.0	0.0	-0.00021477554161533781	0.000648682385276
40	10.0	nan	nan	1	1	5.0	5.0	5.0	1.001	-6.69416590224e-21	-6.89703194747e-21	5.70837340723e-21	0.999655320064	2.07673722346e-19	4.67977431552e-21	4.92198313863e-21	0.999687652449	179503646.818	943934.484727	-3543857.54436	942666.36788	4334.4206675	3922187.57132	-3539211.17861	3922314.23268	3810.67672038	179621643.83720684	943286.1263452225	-3541537.9241979215	943286.0311764743	4331.443492690314	3919620.316497817	-3541537.684933534	3919620.120588673	3808.1824546142034	179857888.352	0.0009995003330834232	0.0	0.0	0.0	-0.0003447393517826655	0.0	0.0	0.0	-0.0003123963416565143	0.000885575680418
50	12.5	nan	nan	1	1	5.0	5.0	5.0	1.00125	-8.28834973778e-21	-1.39226181019e-19	7.74571925595e-21	0.99953046149	-3.87422473448e-19	-1.56378494803e-20	-2.17765636012e-21	0.999580121358	188376511.783	874084.718958	-2597906.80611	872583.428875	1789.98680001	5038641.81376	-2593574.13281	5038892.04059	1093.45334197	188544169.02951384	873360.182398973	-2595882.3434917433	873360.0380905232	1788.5030641104286	5034715.367293656	-2595882.443403612	5034715.258384324	1092.601250043369	188803891.98	0.0012492194004318981	0.0	0.0	0.0	-0.0004696487777241443	0.0	0.0	0.0	-0.0004199668157191466	0.00112971567076
60	15.0	nan	nan	1	1	5.0	5.0	5.0	1.0015	-1.11255792388e-22	-2.03935382966e-19	-5.100395657e-21	0.999402244338	1.34413179895e-18	1.23349172944e-20	-1.48657280773e-20	0.999471180797	194717875.075	800547.222375	-2000676.40129	798870.251451	1759.01410754	6079646.2953	-1996623.06694	6080066.07047	1469.00956229	194937425.05768687	799771.1344087683	-1998874.7201493965	799771.0005466214	1757.3088368912088	6074171.354892487	-1998874.3166499203	6074171.769697602	1467.6866662824107	195255123.104	0.0014988761237359487	0.0	0.0	0.0	-0.0005979343891429822	0.0	0.0	0.0	-0.0005289590771891953	0.00137545851124
70	17.5	nan	nan	1	1	5.0	5.0	5.0	1.00175	6.04710386807e-21	3.24588360703e-19	3.62470544421e-21	0.999272431512	-2.7978235214e-19	-9.22016869782e-21	-2.71441385961e-20	0.999361434066	199779962.63	742180.448711	-1703691.97828	740344.888535	-1380.85830339	6973332.38674	-1699629.29567	6973953.82687	-1906.90778086	200053169.2058897	741357.3074041357	-1701954.013868436	741357.3378783244	-1379.3268139652655	6966218.7748473175	-1701953.6023423953	6966219.118313568	-1904.9625126416133	200444134.203	0.001748470534116803	0.0	0.0	0.0	-0.0007278332944038378	0.0	0.0	0.0	-0.0006387699040633455	0.00162199670149
80	20.0	nan	nan	1	1	5.0	5.0	5.0	1.002	1.94916839542e-20	-6.46748739513e-19	-1.58372000079e-20	0.999141819515	-1.85640988664e-18	-1.14361855589e-20	-1.54113053901e-20	0.999251126636	204092621.437	721818.8175	-1562748.26882	719759.861882	-785.078985852	7694828.38395	-1558460.66603	7695670.50893	-878.555387536	204421005.62596524	720917.9376183578	-1560968.6035917036	720917.9525411805	-784.0991528984987	7686065.476458209	-1560968.2228355578	7686065.779087607	-877.5548844444106	204876506.873	0.001998002662673058	0.0	0.0	0.0	-0.0008585489326838783	0.0	0.0	0.0	-0.0007491539097285276	0.00186897021683
90	22.5	nan	nan	1	1	5.0	5.0	5.0	1.00225	-2.19202862327e-20	-8.36106718543e-19	-1.91409593745e-21	0.99901073643	1.77167880382e-18	3.22058635594e-20	-1.55537872506e-20	0.999140453858	207930958.955	722356.683449	-1503430.98561	720021.727027	268.002372104	8272251.62017	-1498765.96036	8273325.76613	192.72714768	208315918.3132323	721355.0675976931	-1501541.2800123356	721354.7613348427	267.6307614714314	8261853.989456289	-1501540.7466887902	8261854.0175876925	192.4849033912505	208826544.297	0.00224747254047937	0.0	0.0	0.0	-0.0009897532141572498	0.0	0.0	0.0	-0.0008599157636050754	0.00211619944567
100	25.0	nan	nan	1	1	5.0	5.0	5.0	1.0025	7.64232167938e-21	-5.8104867859e-19	7.31227661497e-22	0.998879387509	-1.32644170468e-18	2.57844604642e-20	-4.31172030196e-20	0.999029503151	211449054.841	734184.027264	-1485164.43964	731532.321238	-207.481098423	8744721.50484	-1480022.62892	8746035.76451	-234.873388504	211891913.5572706	733064.5812692278	-1483122.793599017	733064.4418943799	-207.16474192927782	8732700.192207316	-1483122.3870247966	8732700.259591429	-234.55050956145874	212450624.605	0.002496880198587146	0.0	0.0	0.0	-0.0011212408466506336	0.0	0.0	0.0	-0.0009709680859809356	0.00236358266317
110	27.5	nan	nan	1	1	5.0	5.0	5.0	1.00275	2.89868902057e-20	1.22904563365e-19	-1.75891685453e-20	0.998747920659	-2.28900727828e-19	-3.59687081659e-20	-3.53114097717e-20	0.998918313914	214738348.619	752370.61746	-1490754.71321	749367.772334	-151.664571888	9140590.08041	-1485057.85267	9142149.79417	-47.9832531899	215240377.6586046	751119.7482413254	-1488530.1384980455	751119.6922191759	-151.41241883984264	9126950.059442742	-1488529.7158575854	9126950.325311625	-47.91165030936084	215839538.647	0.0027462256680252286	0.0	0.0	0.0	-0.0012528638472494085	0.0	0.0	0.0	-0.0010822715306106044	0.00261105383108
