inc	time	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(Cauchy)	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	Mises(ln(V))
0	0.0	nan	nan	1	1	5.0	5.0	5.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.13932993768e-05	3.1947752713e-08	-1.98772981549e-08	3.1947752713e-08	1.13623785962e-05	-1.93772309456e-07	-1.98772981549e-08	-1.93772309456e-07	8.70132426064e-06	1.13932993768e-05	3.1947752713e-08	-1.98772981549e-08	3.1947752713e-08	1.13623785962e-05	-1.93772309456e-07	-1.98772981549e-08	-1.93772309456e-07	8.70132426064e-06	2.6983955548e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	2.5	nan	nan	1	1	5.0	5.0	5.0	1.00025	-1.39630672338e-21	-1.47230846581e-20	-1.95775556415e-21	0.999928541175	-7.18122535655e-20	1.61041725506e-22	1.73377056391e-21	0.999926649567	56830572.3354	1232720.76291	-332427.768191	1232324.59303	10.1984666206	286858.657486	-332320.304717	286858.114742	6.1948844573	56838802.8223397	1232503.0643785098	-332368.43267816113	1232503.0644240335	10.19666557102447	286807.4556695969	-332368.4330010445	286807.4555885206	6.193778723419068	56883951.5852	0.0002499687552074404	0.0	0.0	0.0	-7.146137830351028e-05	0.0	0.0	0.0	-7.335312327461893e-05	0.000214920112565
20	5.0	nan	nan	1	1	5.0	5.0	5.0	1.0005	5.6506775595e-22	-4.45077711775e-20	-1.61749998906e-21	0.999857054679	9.42563131469e-20	-3.77514891812e-21	1.92185075569e-21	0.999853270576	113706543.932	2466307.48983	-664984.67808	2464722.57988	-348.642109107	573671.604084	-664554.822955	573669.432873	-333.150463566	113739489.0038692	2465436.7044613766	-664747.3744308699	2465436.70291746	-348.51901316346977	573466.8860362932	-664747.3695371595	573466.8859681101	-333.031576885871	113830120.235	0.0004998750416509929	0.0	0.0	0.0	-0.00014295553865679625	0.0	0.0	0.0	-0.00014674018981567904	0.000429820824719
30	7.5	nan	nan	1	1	5.0	5.0	5.0	1.00075	3.50517784569e-22	-2.02201819197e-19	7.04044438617e-21	0.999782896513	1.2953844848e-19	4.23764627811e-21	-4.695283952e-21	0.999775818107	166705244.915	3703278.55686	-955001.666025	3699699.86351	771.573882265	741236.826841	-954072.035171	741231.632299	-862.882326071	166778833.85883763	3701332.951303039	-954493.1753580169	3701333.0275151925	771.168517556434	740842.1552693349	-954493.1926063829	740842.2086138375	-862.4228843494602	166915169.938	0.0007497188905459742	0.0	0.0	0.0	-0.000217127057373117	0.0	0.0	0.0	-0.00022420702551658998	0.000646936868453
40	10.0	nan	nan	1	1	5.0	5.0	5.0	1.001	8.2304470949e-22	-1.42987888252e-19	1.78112665398e-21	0.99968625316	4.02487371107e-19	6.60669155246e-21	4.82039501965e-22	0.999665376133	189261216.066	4561880.06307	-1186448.00122	4555892.89487	1338.0722009	546790.098291	-1184866.016	546778.838683	1140.34781518	189383987.21279272	4558848.239756725	-1185634.727630707	4558848.239905789	1337.1829187537257	546415.2905072878	-1185634.6222818561	546415.4497276996	1139.566141849403	189560775.867	0.0009995003330834232	0.0	0.0	0.0	-0.00031379606883696437	0.0	0.0	0.0	-0.00033467986605895155	0.000882574564186
50	12.5	nan	nan	1	1	5.0	5.0	5.0	1.00125	1.40382889708e-21	3.41618872142e-19	2.40089172794e-21	0.999578153839	2.88463315401e-19	1.01765962811e-20	-3.55439509214e-21	0.999543010617	199310825.132	4918681.36996	-1526549.08673	4910467.9903	-16.2996019182	758047.49561	-1523946.50331	758020.813068	-553.162013223	199486102.1523309	4914786.699433735	-1525286.71897354	4914786.331750847	-16.286695699153267	757420.6341977848	-1525286.6854203646	757420.6031546313	-552.704580248416	199689720.302	0.0012492194004318981	0.0	0.0	0.0	-0.0004219351631226192	0.0	0.0	0.0	-0.0004570938344716478	0.0011260055815
60	15.0	nan	nan	1	1	5.0	5.0	5.0	1.0015	-6.65611559406e-21	-8.77506384418e-19	-2.96006582202e-21	0.99946649403	-1.40483392152e-18	-1.19275308427e-20	-5.60663019188e-21	0.999418857403	206477549.967	5071557.39483	-1796091.74855	5061259.61727	-1363.40687867	975950.19454	-1792359.8697	975903.70874	-1619.16517795	206707892.53485718	5066906.047590275	-1794358.9472915814	5066905.865673374	-1362.156438553088	975008.634774683	-1794359.3934979956	975008.6647390167	-1617.603068742492	206925833.299	0.0014988761237359487	0.0	0.0	0.0	-0.0005336483349475341	0.0	0.0	0.0	-0.0005813115258102744	0.00137118019824
70	17.5	nan	nan	1	1	5.0	5.0	5.0	1.00175	2.22134183622e-20	9.20149509549e-20	-1.2950132875e-20	0.999352499546	3.91343283702e-19	1.14870571665e-20	5.29395592034e-22	0.999294586332	212306969.274	5145622.97694	-1994953.42322	5133307.86082	-6493.39880882	1180959.6253	-1990064.02784	1180891.66128	-5045.20084183	212594494.2638082	5140259.877246057	-1992758.6657419782	5140259.843109663	-6486.630970344405	1179660.3869625528	-1992759.1496312395	1179660.8599298866	-5039.650340175754	212824397.864	0.001748470534116803	0.0	0.0	0.0	-0.0006477101729523458	0.0	0.0	0.0	-0.0007056625892902926	0.00161711745268
80	20.0	nan	nan	1	1	5.0	5.0	5.0	1.002	-6.10293855942e-21	-4.70378116485e-19	1.32979623226e-20	0.999236912192	-2.34231906876e-18	-6.75599765303e-21	-7.95747749276e-21	0.999170566354	217374384.417	5190109.53568	-2140843.39025	5175797.47815	-3027.66317584	1367008.01789	-2134798.31214	1366917.55661	-2582.29629747	217720971.93350205	5184049.860986025	-2138201.885540398	5184049.907702271	-3024.128249688177	1365321.3190246061	-2138202.091509965	1365321.621944345	-2579.1101009166127	217953143.407	0.001998002662673058	0.0	0.0	0.0	-0.0007633791077021167	0.0	0.0	0.0	-0.0008297778164104749	0.00186344844654
90	22.5	nan	nan	1	1	5.0	5.0	5.0	1.00225	9.82194259345e-21	7.37945815637e-19	-1.92687587791e-20	0.999120311115	8.03546408091e-19	3.0933246187e-20	1.00403182752e-20	0.999046736998	221958564.88	5223109.87645	-2248934.62646	5206799.33952	4457.29989203	1538806.89734	-2241747.11978	1538693.95206	3696.13146412	222365964.52376926	5216356.821824289	-2245861.5426590745	5216356.295329501	4451.536967189041	1536704.1761255504	-2245861.7930682907	1536704.5464077538	3691.0808407738	222595280.153	0.00224747254047937	0.0	0.0	0.0	-0.0008800760383332898	0.0	0.0	0.0	-0.0009537176461287884	0.0021100079942
