inc	time	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(Cauchy)	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	Mises(ln(V))
0	0.0	nan	nan	1	1	5.0	5.0	5.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	6.33354006769e-06	-1.16864539999e-06	-7.95958243598e-07	-1.16864539999e-06	6.90215209005e-06	1.52742807628e-06	-7.95958243598e-07	1.52742807628e-06	6.72467905485e-06	6.33354006769e-06	-1.16864539999e-06	-7.95958243598e-07	-1.16864539999e-06	6.90215209005e-06	1.52742807628e-06	-7.95958243598e-07	1.52742807628e-06	6.72467905485e-06	3.64017271332e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	2.5	nan	nan	1	1	5.0	5.0	5.0	1.00025	-9.59836472117e-22	1.46191830183e-19	1.89222331104e-21	0.9999308841	-1.82004792518e-20	7.6744266269e-22	-1.18960204312e-21	0.99992954594	55579931.2054	-540628.957846	-1272561.69208	-540456.477216	498.353520567	665367.771012	-1272153.99777	665366.880782	507.939341535	55587689.30628895	-540531.9170555192	-1272331.569513732	-540531.9166018609	498.2640680527147	665247.449820556	-1272331.5708408358	665247.4500205993	507.84748877413983	55650659.8783	0.0002499687552074404	0.0	0.0	0.0	-6.911828861368322e-05	0.0	0.0	0.0	-7.045654200358906e-05	0.000213172180564
20	5.0	nan	nan	1	1	5.0	5.0	5.0	1.0005	-3.78685707807e-21	3.79628648469e-19	2.99700702963e-21	0.999861740974	-6.90232073351e-20	4.08678921389e-22	4.28202968785e-21	0.999859063707	111203254.334	-1081662.17126	-2546067.65385	-1080972.13513	7.93760462144	1330983.93973	-2544436.6027	1330980.37588	10.6931979783	111234308.26469971	-1081274.0012042196	-2545147.145787292	-1081274.0007001553	7.934756097648897	1330502.734351972	-2545147.146275395	1330502.7343940765	10.689331947898076	111361217.479	0.0004998750416509929	0.0	0.0	0.0	-0.00013826858466014662	0.0	0.0	0.0	-0.00014094622545240894	0.000426324434083
30	7.5	nan	nan	1	1	5.0	5.0	5.0	1.00075	1.18540151658e-21	3.73324084636e-19	-1.04993776657e-22	0.999789636146	-1.15954540159e-19	-3.0378207996e-22	3.91419280921e-21	0.999785750999	163957872.456	-1572793.62444	-3803170.347	-1571284.2237	3040.76249973	1980115.54174	-3799506.02446	1980107.88596	2823.67378286	164027513.25394097	-1571951.7023369044	-3801119.7251147004	-1571951.623718623	3039.1347685903224	1979047.8882049653	-3801119.8574974835	1979047.9270627883	2822.1512932716364	164215018.265	0.0007497188905459742	0.0	0.0	0.0	-0.00021038598357862715	0.0	0.0	0.0	-0.00021427195559547285	0.0006413691642
40	10.0	nan	nan	1	1	5.0	5.0	5.0	1.001	6.35652111595e-21	-7.98733871287e-20	-3.2668464317e-21	0.999679725454	-1.13883228207e-19	-3.22807234049e-22	1.10738804506e-21	0.999686119368	184278310.331	-1481946.98583	-5216755.31442	-1479992.23867	-1329.20473646	2860987.25587	-5209908.13201	2861005.29749	-1852.23523248	184395226.98211005	-1480931.354980339	-5213213.430213913	-1480931.2300027476	-1328.2937852932096	2859044.8060204987	-5213213.594331048	2859044.549049632	-1850.9776686648554	184701977.916	0.0009995003330834232	0.0	0.0	0.0	-0.00032032584484609753	0.0	0.0	0.0	-0.00031392990283639024	0.000877759905498
50	12.5	nan	nan	1	1	5.0	5.0	5.0	1.00125	1.26379626666e-21	1.03512761469e-18	9.46646172521e-21	0.999556206466	2.82420864424e-19	2.93070091028e-21	-2.64605255186e-20	0.999576410356	192557964.251	-1376464.09218	-6453523.60435	-1374135.76185	-5948.33189807	3575107.18826	-6442736.74418	3575179.20868	-5997.70357934	192725094.5262844	-1375328.234902274	-6448328.497378636	-1375328.4400601662	-5943.42333843874	3572229.215633607	-6448328.703826169	3572228.973111616	-5992.87540893458	193168223.038	0.0012492194004318981	0.0	0.0	0.0	-0.0004438920394955927	0.0	0.0	0.0	-0.00042367938343574376	0.00112206409408
60	15.0	nan	nan	1	1	5.0	5.0	5.0	1.0015	-2.61892102777e-20	9.62391555481e-20	-1.27050806185e-20	0.999428987145	-6.91599713096e-19	-1.88266307417e-21	-1.32617731708e-21	0.999465346865	198213269.688	-1419793.67174	-7324766.11763	-1416858.07193	-1994.63416335	4084599.67873	-7309885.05859	4084747.83283	-1545.32103643	198432609.2951567	-1418425.536643455	-7317974.081766505	-1418425.9442191918	-1992.7121030831036	4080812.1519939336	-7317974.059491077	4080811.706770372	-1543.8881065955875	198979534.923	0.0014988761237359487	0.0	0.0	0.0	-0.0005711759449275922	0.0	0.0	0.0	-0.000534796112952068	0.00136806934729
70	17.5	nan	nan	1	1	5.0	5.0	5.0	1.00175	1.00490036716e-20	-3.57509528697e-19	6.58477126623e-21	0.999300639535	8.35476406916e-19	-4.91924310285e-21	1.36976973536e-20	0.999353066514	202638035.168	-1533309.75959	-7886145.85659	-1529561.21623	-536.674979048	4448949.58678	-7867276.17632	4449182.60334	64.3061907834	202911121.37825453	-1531622.012636499	-7877878.687373689	-1531622.5374204975	-536.0842493828106	4444285.683811732	-7877878.552296631	4444285.292579803	64.23877760457606	203532539.063	0.001748470534116803	0.0	0.0	0.0	-0.0006996051316100545	0.0	0.0	0.0	-0.0006471428377633907	0.00161484709871
80	20.0	nan	nan	1	1	5.0	5.0	5.0	1.002	-1.77802472668e-20	-3.36186880457e-19	1.30194092513e-20	0.99917219214	-9.98394384847e-19	7.21632366391e-21	1.17657343149e-19	0.999239576318	206356277.237	-1682872.71579	-8261281.42111	-1678124.01171	-1932.16307424	4701061.131	-8238522.20715	4701377.82894	-815.429492365	206684409.83125973	-1680791.8023041573	-8251622.59547742	-1680792.4412476176	-1929.7739070972323	4695564.800898425	-8251622.500007067	4695564.459672978	-814.4761183203517	207359351.021	0.001998002662673058	0.0	0.0	0.0	-0.0008281506821333077	0.0	0.0	0.0	-0.0007607129507419262	0.00186203009951
90	22.5	nan	nan	1	1	5.0	5.0	5.0	1.00225	2.00812569358e-20	6.12571911349e-19	-5.17608268305e-21	0.999044041614	6.00727305362e-19	2.65442258568e-21	-2.52997326252e-20	0.999125009052	209627457.691	-1847343.75144	-8519915.22665	-1841435.08866	-1345.90677505	4868906.48316	-8493350.35884	4869300.70092	-535.713521948	210011802.99641958	-1844810.7518905182	-8508922.628574189	-1844811.3015824722	-1344.0613246555113	4862624.503748906	-8508922.64776465	4862624.121928078	-535.0223315694702	210721860.876	0.00224747254047937	0.0	0.0	0.0	-0.0009564156056299993	0.0	0.0	0.0	-0.000875373976026576	0.00210943053738
