inc	time	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(Cauchy)	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	Mises(ln(V))
0	0.0	nan	nan	1	1	5.0	5.0	5.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	7.15537011004e-06	7.11843898155e-07	-7.14626646404e-08	7.11843898155e-07	7.99432987642e-06	-5.40335795813e-07	-7.14626646403e-08	-5.40335795813e-07	9.39686145058e-06	7.15537011004e-06	7.11843898155e-07	-7.14626646404e-08	7.11843898155e-07	7.99432987642e-06	-5.40335795813e-07	-7.14626646403e-08	-5.40335795813e-07	9.39686145058e-06	2.50179737948e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	2.5	nan	nan	1	1	5.0	5.0	5.0	1.00025	-1.59434539426e-21	1.36039882915e-19	-3.30154924334e-22	0.999932554077	3.90168428738e-20	1.266491066e-22	3.91353364966e-22	0.999925385549	58241956.1821	507597.035332	-799183.326486	507435.941428	22.920268128	471836.923249	-798923.965345	471833.54052	22.8345864628	58250230.938551895	507508.03522347874	-799037.4724106905	507508.0356553492	22.91624937649294	471750.8111695101	-799037.4728861296	471750.8110448706	22.830419061675343	58279005.3277	0.0002499687552074404	0.0	0.0	0.0	-6.744819757921451e-05	0.0	0.0	0.0	-7.461723479683422e-05	0.000214041004336
20	5.0	nan	nan	1	1	5.0	5.0	5.0	1.0005	4.5342422265e-22	3.01025116059e-19	-9.52304604899e-22	0.999865080193	-3.12661863836e-20	1.02861201641e-21	1.1356737446e-21	0.999850742129	116528832.919	1015661.81184	-1598874.5045	1015017.27808	-454.286955784	943870.942983	-1597836.91404	943857.405255	-422.750739701	116561954.87737384	1015305.7771013429	-1598291.1078944239	1015305.7848743369	-454.1277079559412	943526.5437805058	-1598291.08050189	943526.5411615665	-422.5964866024283	116619974.213	0.0004998750416509929	0.0	0.0	0.0	-0.00013492890949544148	0.0	0.0	0.0	-0.00014926901106426688	0.000428062741009
30	7.5	nan	nan	1	1	5.0	5.0	5.0	1.00075	1.88752276027e-21	9.56625718871e-20	2.00880811759e-21	0.99979250054	1.04093804151e-19	-1.05685247951e-22	-4.57642843774e-21	0.999773524169	170427352.824	1454870.19362	-2430690.6653	1453478.28784	-2504.49157475	1615297.95994	-2428318.8315	1615267.37476	-741.384694425	170501338.17937845	1454109.1793107048	-2429373.107147717	1454109.2669984438	-2503.181523905428	1614422.386167546	-2429373.0051918617	1614422.4598040674	-740.9828261568315	170596387.42	0.0007497188905459742	0.0	0.0	0.0	-0.00020752099099165223	0.0	0.0	0.0	-0.00022650148052419047	0.000644579908447
40	10.0	nan	nan	1	1	5.0	5.0	5.0	1.001	-4.52917574525e-21	-2.08353044424e-19	-5.08043992472e-22	0.999689862978	4.44129400902e-19	1.77502619696e-21	-5.79739872065e-21	0.999672149355	194477344.11	1175974.54148	-3424641.11408	1174435.09055	2971.92547135	2555346.59462	-3420098.51068	2555301.2444	3099.30374231	194601477.6659206	1175185.0269073276	-3422281.2703074343	1175184.724419462	2969.9302083695843	2553585.762302923	-3422281.536120173	2553585.6906198286	3097.1680812605805	194749572.686	0.0009995003330834232	0.0	0.0	0.0	-0.000310185124432029	0.0	0.0	0.0	-0.0003279043997720197	0.000879089591586
50	12.5	nan	nan	1	1	5.0	5.0	5.0	1.00125	4.42616590959e-21	2.96553245189e-19	3.60071720644e-21	0.999576642153	9.8704774159e-20	9.7224741248e-22	-1.40014794335e-20	0.999556183199	205050755.777	397151.033835	-3981418.91995	396487.178165	-2142.71638441	3128296.14261	-3974683.43141	3128231.93545	-2315.90255291	205228686.32972717	396831.3352302179	-3978132.533124929	396831.2255814204	-2140.991540760658	3125713.949820269	-3978132.4195260718	3125713.7715778304	-2313.9909350192283	205419052.886	0.0012492194004318981	0.0	0.0	0.0	-0.00042344748823461975	0.0	0.0	0.0	-0.0004439153168264078	0.00112199610053
60	15.0	nan	nan	1	1	5.0	5.0	5.0	1.0015	6.47144752231e-21	-8.14839698199e-19	7.35208468195e-21	0.999460376705	6.82889294451e-19	-4.24695206e-21	-6.41571622854e-21	0.999436999869	212277293.35	-238619.288475	-4296404.51673	-238133.056372	2777.65399715	3492440.75422	-4287554.01091	3492358.95813	5077.33875031	212511548.99951673	-238396.11267421814	-4292285.779781988	-238395.8447885635	2775.0561134706454	3489092.7350292704	-4292285.481402267	3489092.625336538	5072.471372802355	212723890.845	0.0014988761237359487	0.0	0.0	0.0	-0.0005397689440501481	0.0	0.0	0.0	-0.0005631586750834077	0.00136695999319
70	17.5	nan	nan	1	1	5.0	5.0	5.0	1.00175	7.37204041423e-21	3.48910882832e-19	5.729673308e-21	0.999342971008	-5.71239764091e-19	6.10459292064e-22	2.9786773858e-21	0.999316229467	218085865.964	-658000.406291	-4482173.55881	-656418.885705	-1988.57224739	3720708.43341	-4471284.09728	3720608.66216	-3214.60940827	218378569.7384604	-657300.3598032884	-4477285.163917067	-657299.8977991294	-1986.4566058128291	3716650.5155571266	-4477285.227734621	3716650.3074216256	-3211.1034574164746	218616581.288	0.001748470534116803	0.0	0.0	0.0	-0.0006572449301384648	0.0	0.0	0.0	-0.000684004410689597	0.00161280413648
80	20.0	nan	nan	1	1	5.0	5.0	5.0	1.002	1.45397672172e-21	-2.88461040654e-19	9.38436404941e-22	0.999225350145	-1.4639013381e-18	-1.96000446144e-21	-2.05517159092e-20	0.999194345849	223154307.569	-929601.179869	-4606468.99455	-927026.870127	2061.79127806	3865664.76954	-4593570.7932	3865545.0162	3823.38954222	223507377.6823964	-928493.7333224447	-4600838.484523597	-928493.5927985131	2059.3350380292677	3860939.7482125238	-4600838.645559731	3860939.9397742706	3818.7161941137206	223752193.551	0.001998002662673058	0.0	0.0	0.0	-0.0007749500512400074	0.0	0.0	0.0	-0.0008059788647216216	0.00185906439712
90	22.5	nan	nan	1	1	5.0	5.0	5.0	1.00225	-2.00537531804e-20	3.17976602669e-19	1.76301139856e-20	0.999107807556	1.63971304553e-18	9.86867829806e-21	-4.68528540635e-20	0.999071516865	227753956.302	-1113503.37875	-4700144.96906	-1110012.22335	217.632398571	3968113.18294	-4685239.4644	3967969.21746	925.887315352	228169189.36087018	-1112036.127393437	-4693781.14001303	-1112035.9588686656	217.3456267137053	3962740.4988841913	-4693781.429360479	3962740.667346705	924.6336968720497	228424676.796	0.00224747254047937	0.0	0.0	0.0	-0.000892590684567408	0.0	0.0	0.0	-0.0009289144424613948	0.00210558784286
