inc	time	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(Cauchy)	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	Mises(ln(V))
0	0.0	nan	nan	1	1	5.0	5.0	5.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.43151871498e-06	-8.52218384668e-07	5.72946619199e-07	-8.52218384668e-07	6.01556351293e-06	-7.02549274035e-07	5.72946619199e-07	-7.02549274035e-07	5.06039114345e-06	3.43151871498e-06	-8.52218384668e-07	5.72946619199e-07	-8.52218384668e-07	6.01556351293e-06	-7.02549274035e-07	5.72946619199e-07	-7.02549274035e-07	5.06039114345e-06	3.12502672611e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	2.5	nan	nan	1	1	5.0	5.0	5.0	1.00025	3.8881883187e-21	3.26727940905e-20	2.37271588832e-22	0.999924605445	2.059477065e-20	6.884081401e-21	1.4654053851e-21	0.999929239987	56062150.099	340451.900102	-1279832.8045	340341.146436	7.74502421723	849321.760142	-1279422.38751	849325.696712	8.53836697858	56070344.736881845	340390.89446401736	-1279609.4018498592	340390.8943041501	7.743636384930003	849173.505829897	-1279609.4014426633	849173.5058857262	8.53687655435881	56136491.9774	0.0002499687552074404	0.0	0.0	0.0	-7.539739731193418e-05	0.0	0.0	0.0	-7.076251660759508e-05	0.00021538243199
20	5.0	nan	nan	1	1	5.0	5.0	5.0	1.0005	-5.46947330657e-21	1.75229475674e-19	4.65289094561e-23	0.999849179162	-5.57399302957e-20	1.85117851211e-21	-6.20338930505e-21	0.999858453882	112168308.533	681159.096134	-2560450.02415	680716.007489	-334.708453454	1698838.64147	-2558808.20256	1698854.39728	-319.050555886	112201110.0347197	680915.067675122	-2559556.473382759	680915.0700190702	-334.5885425718972	1698245.777497969	-2559556.477654404	1698245.7746795244	-318.93921301021186	112333696.903	0.0004998750416509929	0.0	0.0	0.0	-0.00015083221260606358	0.0	0.0	0.0	-0.00014155613659715835	0.000430746105356
30	7.5	nan	nan	1	1	5.0	5.0	5.0	1.00075	2.22000800749e-20	3.47101011652e-20	-7.80879177765e-21	0.999768266042	7.62916853829e-20	-6.89661835716e-22	-7.46684952959e-21	0.999784822157	163526689.611	1000968.22203	-3592444.28025	999986.306522	-1508.90086114	2572080.26305	-3588979.64961	2572122.82344	327.987176059	163599796.1327905	1000433.3295720578	-3590584.0265232907	1000433.3621120194	-1508.0945421454073	2570748.3782602935	-3590584.144995947	2570748.34514101	327.8173364403507	163788253.898	0.0007497188905459742	0.0	0.0	0.0	-0.00023176081246225485	0.0	0.0	0.0	-0.00021520099707335072	0.000648870304525
40	10.0	nan	nan	1	1	5.0	5.0	5.0	1.001	-1.61995051162e-20	-7.36869291768e-20	4.59498830273e-22	0.999654823008	5.0536082536e-21	3.07793905931e-21	2.33638456485e-21	0.999687612452	184168484.759	1013450.49087	-3068712.02275	1012088.54629	2287.63209295	3595361.57666	-3064688.53443	3595479.34081	2191.16592756	184289647.22433653	1012754.4246886376	-3066704.9323575296	1012754.3884592933	2286.0608831576646	3593010.0312479595	-3066704.7600551723	3593009.8648982793	2189.732795989194	184477287.08	0.0009995003330834232	0.0	0.0	0.0	-0.00034523657929061224	0.0	0.0	0.0	-0.00031243635115400624	0.00088576032398
50	12.5	nan	nan	1	1	5.0	5.0	5.0	1.00125	1.14630689288e-20	-7.69236869138e-20	1.02222980099e-20	0.999530721788	6.66228894637e-19	-5.88828519046e-21	-2.46274448136e-20	0.999581227476	194272309.443	811228.619629	-2240075.14416	809835.719793	-664.000290627	4709391.26368	-2236341.81137	4709629.20798	-1199.41462733	194444948.20988834	810555.2881005685	-2238328.9449826973	810555.3747991512	-663.449160748503	4705720.165783274	-2238329.1213153168	4705720.147382009	-1198.4796511793343	194660300.742	0.0012492194004318981	0.0	0.0	0.0	-0.00046938835748077247	0.0	0.0	0.0	-0.00041886023370146927	0.00112927266491
60	15.0	nan	nan	1	1	5.0	5.0	5.0	1.0015	6.74317635353e-21	-5.86994827649e-20	2.8529459327e-20	0.999402944762	-6.38742148171e-19	1.53355149664e-20	-5.18186002264e-21	0.999473550219	201676721.072	670103.665182	-1756738.03728	668700.348462	2128.96328663	5748361.19508	-1753183.10659	5748767.77735	1092.85494045	201903497.202234	669452.4482540344	-1755154.8013321892	669452.2710265097	2126.8943277460085	5743180.563766783	-1755154.4797776977	5743181.037437845	1091.8700199947327	202172972.689	0.0014988761237359487	0.0	0.0	0.0	-0.0005972335464554971	0.0	0.0	0.0	-0.0005265884043400486	0.00137446337327
70	17.5	nan	nan	1	1	5.0	5.0	5.0	1.00175	-1.50704035801e-20	5.28142826996e-19	7.53561538036e-22	0.999273377815	-1.39362769217e-19	-1.33159535009e-20	-4.66072331204e-20	0.999365130659	207694492.368	578895.042157	-1541560.65406	577463.781032	-2529.6712532	6611317.58882	-1537890.36016	6611924.95817	-3106.46564574	207977556.1060795	578250.8593442008	-1539986.6241432354	578250.7978402012	-2526.856285676231	6604567.0197479185	-1539986.3280845224	6604567.340454532	-3103.293749876598	208314218.23	0.001748470534116803	0.0	0.0	0.0	-0.0007268863028504022	0.0	0.0	0.0	-0.0006350709558773116	0.00162050003002
80	20.0	nan	nan	1	1	5.0	5.0	5.0	1.002	2.23504201512e-21	-3.60898901257e-19	2.74458527245e-21	0.999142985656	5.65415171808e-20	-7.79493650239e-21	3.2779138498e-20	0.999256055227	212868444.352	525963.79071	-1476045.43477	524463.839116	492.153930281	7289052.15821	-1472002.74345	7289877.28636	549.395154732	213209648.34599033	525304.7605152484	-1474362.78635357	525304.4952177281	491.5372636848398	7280742.852966155	-1474362.1970400272	7280743.103869491	548.7688604016714	213598944.447	0.001998002662673058	0.0	0.0	0.0	-0.0008573817907457612	0.0	0.0	0.0	-0.000744221637235392	0.00186701304573
90	22.5	nan	nan	1	1	5.0	5.0	5.0	1.00225	-1.48909053872e-20	-5.68858311107e-20	-2.56574882402e-20	0.999012173571	3.07028763864e-20	-2.53394372946e-20	1.26824365492e-20	0.999146443223	217492700.625	500027.163112	-1480808.00968	498411.505878	1417.69811367	7817158.38709	-1476221.88152	7818209.20667	1582.28007921	217893742.78307012	499330.8349177848	-1478944.6119940612	499330.54373697133	1415.7238545891732	7807321.544802614	-1478943.937053146	7807321.719148332	1580.2889925743032	218328200.123	0.00224747254047937	0.0	0.0	0.0	-0.0009883146510720345	0.0	0.0	0.0	-0.0008539212640072751	0.00211381823364
