inc	time	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(Cauchy)	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	Mises(ln(V))
0	0.0	nan	nan	1	1	5.0	5.0	5.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	6.16577246573e-06	-1.15244191911e-06	-7.84016846474e-07	-1.15244191911e-06	6.63517260451e-06	1.49369633645e-06	-7.84016846474e-07	1.49369633645e-06	6.51906161093e-06	6.16577246573e-06	-1.15244191911e-06	-7.84016846474e-07	-1.15244191911e-06	6.63517260451e-06	1.49369633645e-06	-7.84016846474e-07	1.49369633645e-06	6.51906161093e-06	3.56386256057e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	2.5	nan	nan	1	1	5.0	5.0	5.0	1.00025	-6.05257101493e-22	-8.73660278913e-20	4.89648109572e-22	0.999930947297	-4.62417517678e-20	-6.32612222844e-22	1.76192055413e-21	0.999929542207	56659838.3529	-509464.044759	-1287251.11801	-509301.539362	9.25011281658	672268.411046	-1286838.71187	672267.466779	9.52176305312	56667743.8222422	-509372.5998505548	-1287018.257753092	-509372.59970778297	9.24845249191462	672146.799502831	-1287018.258163826	672146.7998986131	9.520040591853709	56730371.9327	0.0002499687552074404	0.0	0.0	0.0	-6.905508724738345e-05	0.0	0.0	0.0	-7.046027526686183e-05	0.000213152501577
20	5.0	nan	nan	1	1	5.0	5.0	5.0	1.0005	-5.99698835518e-21	-1.49398460451e-19	-3.60287724644e-21	0.999861869227	1.90795444452e-20	-6.35016216499e-22	-1.47172233079e-21	0.999859058371	113364513.064	-1019300.73466	-2575421.60785	-1018650.61213	-132.714374984	1344760.25757	-2573771.73637	1344756.47681	-126.881743774	113396156.59415928	-1018934.9493421102	-2574490.156895163	-1018934.9489166671	-132.6667492262708	1344273.8990560686	-2574490.1554004503	1344273.898745815	-126.83585454132859	113521529.491	0.0004998750416509929	0.0	0.0	0.0	-0.00013814031393334436	0.0	0.0	0.0	-0.00014095156220476253	0.000426283743086
30	7.5	nan	nan	1	1	5.0	5.0	5.0	1.00075	-3.52733723882e-21	-3.05402009792e-19	5.06723088432e-21	0.999788988184	2.43143395034e-19	-2.58400883604e-21	2.89272815028e-21	0.9997854404	166467411.023	-1467559.35667	-3845926.77587	-1466150.02132	-5791.83287146	2010864.13896	-3842220.07146	2010857.10105	-4590.38134106	166538277.41358143	-1466774.2225264485	-3843855.591449418	-1466774.1720737321	-5788.734280782588	2009781.2087017715	-3843855.7325579324	2009781.3063568168	-4587.909238268604	166732191.256	0.0007497188905459742	0.0	0.0	0.0	-0.00021103408212538437	0.0	0.0	0.0	-0.00021458262120403456	0.000641688098723
40	10.0	nan	nan	1	1	5.0	5.0	5.0	1.001	-5.13962211261e-21	-4.42740771448e-19	-3.1185743069e-21	0.999678737508	5.18166098231e-20	-1.96331318389e-21	-7.69601087101e-22	0.999685882745	186818365.653	-1295786.93565	-5211314.98767	-1294076.67172	4995.47161778	2888513.22697	-5204473.81953	2888533.70588	4386.53933815	186937122.8502314	-1294899.1933869217	-5207781.943796265	-1294899.2938321186	4992.049225442877	2886554.9412043355	-5207782.213336526	2886554.774484345	4383.565456131312	187230139.515	0.0009995003330834232	0.0	0.0	0.0	-0.0003213141078497661	0.0	0.0	0.0	-0.0003141666001588491	0.000878170153816
50	12.5	nan	nan	1	1	5.0	5.0	5.0	1.00125	1.01402003341e-21	1.7536022191e-19	-6.65011853462e-21	0.999555774293	1.56306891981e-19	-8.25939841634e-22	-8.0239382238e-20	0.999576491646	195621020.63	-1144250.13129	-6358172.02579	-1142314.00922	-4579.62525437	3631857.72029	-6347544.83323	3631932.87796	-4796.68365574	195790878.20907146	-1143305.8038437485	-6353056.423980305	-1143305.879579947	-4575.845778446871	3628935.6323296386	-6353056.40143953	3628935.514179291	-4792.824382431523	196215226.867	0.0012492194004318981	0.0	0.0	0.0	-0.0004443244044697432	0.0	0.0	0.0	-0.0004235980589912362	0.00112218422463
60	15.0	nan	nan	1	1	5.0	5.0	5.0	1.0015	2.68882295941e-20	-2.72850901725e-19	-4.94488570184e-21	0.999429161951	2.81796808351e-19	3.16810174608e-22	4.9047390078e-20	0.999465607006	201725607.108	-1174403.47245	-7132243.6358	-1171975.34109	-2375.33713967	4148417.75756	-7117755.37274	4148569.06837	-2573.43596562	201948745.52581084	-1173271.493757787	-7125628.873943511	-1173271.7195075604	-2373.047610481772	4144570.3293244094	-7125628.665055274	4144570.3644332923	-2571.0492459656048	202465503.542	0.0014988761237359487	0.0	0.0	0.0	-0.0005710010390691555	0.0	0.0	0.0	-0.0005345358328261518	0.00136792506012
70	17.5	nan	nan	1	1	5.0	5.0	5.0	1.00175	1.9542762357e-20	-7.22585278457e-19	7.11375326796e-23	0.999301551133	1.18186221753e-19	5.31215389382e-21	-2.39472018508e-21	0.999353250705	206534094.964	-1274692.80566	-7609349.12103	-1271577.38177	-6405.01352615	4507890.17149	-7591142.79004	4508123.31015	-6054.52612865	206812204.94048446	-1273289.4892566977	-7601365.187892905	-1273289.633472577	-6397.962211115734	4503160.372246188	-7601364.698162223	4503160.292110554	-6048.173557487989	207395524.467	0.001748470534116803	0.0	0.0	0.0	-0.0006986928960446081	0.0	0.0	0.0	-0.0006469585275443487	0.00161447381784
80	20.0	nan	nan	1	1	5.0	5.0	5.0	1.002	1.05919443462e-20	4.18512030921e-20	-1.80738963843e-21	0.999174015318	4.66354348094e-19	1.43350400155e-21	4.52267074521e-20	0.999239495692	210603292.906	-1410985.70458	-7918169.62588	-1407006.30316	676.06240496	4754415.07391	-7896355.08474	4754727.33929	1077.71022902	210937810.91686347	-1409241.0997756931	-7908897.524294399	-1409241.1635143228	675.2264916577797	4748847.698919531	-7908897.495447691	4748848.385213875	1076.4482405560684	211555324.006	0.001998002662673058	0.0	0.0	0.0	-0.000826325995306781	0.0	0.0	0.0	-0.0007607936381015235	0.00186142620872
90	22.5	nan	nan	1	1	5.0	5.0	5.0	1.00225	2.19750869482e-21	1.04320296542e-18	-1.21847840132e-20	0.999046942969	-1.10899578528e-18	-1.01329625038e-21	-9.96406256245e-21	0.999124419268	214199918.772	-1558069.40817	-8133369.9524	-1553090.08613	418.244161636	4926124.5894	-8108005.42708	4926506.94786	531.612755251	214592151.0104722	-1555933.967822944	-8122852.4944378985	-1555934.0274560475	417.67092949819965	4919754.498209226	-8122852.403383447	4919754.834217727	530.9253139028021	215238018.621	0.00224747254047937	0.0	0.0	0.0	-0.0009535114786179047	0.0	0.0	0.0	-0.0008759642767081533	0.00210861564961
