inc	time	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(Cauchy)	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	Mises(ln(V))
0	0.0	nan	nan	1	1	5.0	5.0	5.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.19526518912e-05	-9.31375453523e-08	-7.50356546148e-08	-9.31375453523e-08	1.20486386492e-05	-2.53958591e-07	-7.50356546148e-08	-2.53958591e-07	9.2969194927e-06	1.19526518912e-05	-9.31375453523e-08	-7.50356546148e-08	-9.31375453523e-08	1.20486386492e-05	-2.53958591e-07	-7.50356546148e-08	-2.53958591e-07	9.2969194927e-06	2.74835276602e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	2.5	nan	nan	1	1	5.0	5.0	5.0	1.00025	1.95654064263e-22	7.35911959456e-20	-5.42527084258e-22	0.999928277702	-1.80152424934e-20	-8.68074354086e-22	1.53850424056e-21	0.999926453892	55092658.6346	1383015.53765	-353635.579062	1382570.70183	17.7054984817	303669.259024	-353521.190356	303668.70516	16.5180006665	55100662.72939399	1382771.567649508	-353572.55129982287	1382771.5675575049	17.70237515419159	303615.13665913785	-353572.55141189054	303615.13666989235	16.515056696268243	55158579.6277	0.0002499687552074404	0.0	0.0	0.0	-7.172487016656948e-05	0.0	0.0	0.0	-7.354881264720179e-05	0.000215072975772
20	5.0	nan	nan	1	1	5.0	5.0	5.0	1.0005	-4.29818555919e-21	-1.94743855396e-19	-1.32715959405e-21	0.999856528428	2.43391129165e-19	2.35539679424e-21	8.91287110026e-23	0.999852880026	110229601.365	2766995.78719	-707468.165251	2765216.19409	-218.818277954	607335.356001	-707010.577129	607333.139876	-232.188489871	110261640.13812092	2766019.9174779933	-707216.0733488136	2766019.917710295	-218.74110467788668	607118.9443903023	-707216.0732134839	607118.9443867814	-232.10575422160633	110377705.356	0.0004998750416509929	0.0	0.0	0.0	-0.00014348186503095587	0.0	0.0	0.0	-0.0001471307972053369	0.000430126074436
30	7.5	nan	nan	1	1	5.0	5.0	5.0	1.00075	4.63215973151e-21	4.74494942695e-19	6.4313292626e-23	0.999782587393	1.73548386175e-19	3.11640295779e-22	-6.05527227662e-21	0.999776003235	162347809.331	4153221.98263	-1025549.25683	4149207.20427	-441.562120958	832597.157175	-1024551.097	832591.771132	-1918.61396863	162419494.9084641	4151039.2199362195	-1025003.5200139757	4151039.309770419	-441.33005406423763	832154.0980839212	-1025003.4932308611	832154.1951332269	-1917.5929954573837	162595812.318	0.0007497188905459742	0.0	0.0	0.0	-0.0002174362445476705	0.0	0.0	0.0	-0.0002240218560227076	0.000646976466538
40	10.0	nan	nan	1	1	5.0	5.0	5.0	1.001	3.80534101047e-21	6.12080669462e-19	-2.24227984548e-21	0.999687540188	-4.88538556641e-19	8.4144947812e-22	2.72969602142e-21	0.999664915005	184917591.001	5165428.14984	-1170807.40407	5158655.67338	2698.09980681	622294.580972	-1169245.73832	622280.580762	2770.69277389	185037391.62952557	5161997.589894642	-1170003.3453290171	5161997.757757546	2696.307894725014	621867.2165775169	-1170003.2453456612	621867.300241352	2768.789984639027	185264758.119	0.0009995003330834232	0.0	0.0	0.0	-0.000312508637738053	0.0	0.0	0.0	-0.00033514114852165684	0.000882313581756
50	12.5	nan	nan	1	1	5.0	5.0	5.0	1.00125	1.2175323135e-20	-5.29175872184e-20	-9.92451298941e-21	0.999581315461	-3.04258535993e-19	-5.29023360758e-21	7.77880648045e-21	0.999539116434	193971621.797	5661738.90353	-1387242.15284	5652303.02159	-1862.60627989	784406.666173	-1384871.82056	784373.640303	-1203.80089608	194142345.74950767	5657277.911741162	-1386090.599712492	5657277.891128529	-1861.1386969685684	783755.5282676094	-1386090.7142761638	783755.6173901825	-1202.801617991499	194410560.918	0.0012492194004318981	0.0	0.0	0.0	-0.00041877221184369843	0.0	0.0	0.0	-0.0004609898054746914	0.0011263307065
60	15.0	nan	nan	1	1	5.0	5.0	5.0	1.0015	-1.26113830271e-20	-1.88194807993e-19	8.20852680867e-21	0.999472214685	-7.82955401103e-20	2.58491873471e-20	5.94660142364e-21	0.999410775888	200176990.095	5901052.57755	-1555720.43188	5889104.34025	-120.298572618	955283.977938	-1552475.15398	955225.255148	-187.137430995	200400777.3310549	5895688.137773358	-1554210.6359105094	5895688.045912265	-120.18921340800412	954356.8936945497	-1554210.7386922499	954356.8933960876	-186.9558178122795	200685798.265	0.0014988761237359487	0.0	0.0	0.0	-0.0005279246426946804	0.0	0.0	0.0	-0.0005893977727469623	0.00137215063631
70	17.5	nan	nan	1	1	5.0	5.0	5.0	1.00175	-1.19991336645e-20	-1.26956274951e-18	9.94560609503e-21	0.999361068308	-2.90686570092e-19	-5.62482816536e-23	-1.38114346878e-20	0.999282122907	205140955.353	6051045.7958	-1698164.76303	6036615.38466	-4733.72250964	1102540.55103	-1693981.53049	1102453.72738	-4155.04970578	205419576.21791726	6044814.398399977	-1696281.9745511909	6044814.269162378	-4728.847698386799	1101318.1427619143	-1696282.2831523188	1101318.4149857012	-4150.442920923057	205720481.381	0.001748470534116803	0.0	0.0	0.0	-0.0006391358958399347	0.0	0.0	0.0	-0.0007181348901456843	0.00161871331787
80	20.0	nan	nan	1	1	5.0	5.0	5.0	1.002	-1.13558456419e-20	7.79734566593e-19	-9.27848493101e-21	0.999248556259	-9.01791890215e-19	-9.22595896211e-21	8.57786295217e-22	0.999153589834	209417794.333	6183221.7969	-1814885.82318	6166242.83329	-2740.34558433	1231800.61067	-1809730.42397	1231683.67785	-2735.84530017	209752815.27939472	6176107.557048944	-1812625.382585348	6176107.422477791	-2737.1926203248145	1230266.4028045174	-1812625.581954491	1230266.5374994387	-2732.4378043935676	210062422.167	0.001998002662673058	0.0	0.0	0.0	-0.0007517262163657082	0.0	0.0	0.0	-0.0008467685733380798	0.00186564051218
90	22.5	nan	nan	1	1	5.0	5.0	5.0	1.00225	-2.77601813573e-21	4.71003516727e-19	2.51462906216e-21	0.999135122405	-6.78994100946e-19	-4.72452478666e-20	-3.50435066508e-20	0.99902521591	213262311.511	6317940.28228	-1906706.99769	6298304.662	-2056.68042102	1344138.47921	-1900572.39336	1343990.88547	-2013.83953763	213655184.64194173	6309907.626977965	-1904073.3283404647	6309907.437261381	-2054.0655490600943	1342281.8665691928	-1904073.6394145435	1342282.1299215604	-2011.0578897566957	213974608.103	0.00224747254047937	0.0	0.0	0.0	-0.0008652518174133145	0.0	0.0	0.0	-0.0009752595009843914	0.00211277366037
