inc	time	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(Cauchy)	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	Mises(ln(V))
0	0.0	nan	nan	1	1	5.0	5.0	5.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	2.86030224544e-06	7.32384511483e-07	1.70365522501e-06	7.32384511483e-07	-9.17401639292e-07	5.48735135849e-07	1.70365522501e-06	5.48735135849e-07	2.48437014377e-06	2.86030224544e-06	7.32384511483e-07	1.70365522501e-06	7.32384511483e-07	-9.17401639292e-07	5.48735135849e-07	1.70365522501e-06	5.48735135849e-07	2.48437014377e-06	4.92057179278e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	2.5	nan	nan	1	1	5.0	5.0	5.0	1.00025	-1.51725603858e-21	7.1239334056e-20	-2.9257378266e-21	0.999925046745	1.89571540263e-20	-3.28028811666e-22	-9.83117082716e-22	0.999935154205	57248634.2299	-323531.551352	981526.790639	-323426.44506	16.2276539922	578882.340194	981217.838238	578888.191754	14.4858062335	57256638.3752607	-323471.66445707175	981355.0260249433	-323471.66451919894	16.224650193017204	578781.0373027332	981355.025968562	578781.0373940314	14.483271255401869	57293358.4029	0.0002499687552074404	0.0	0.0	0.0	-7.495606413554198e-05	0.0	0.0	0.0	-6.484789757967309e-05	0.000213326998931
20	5.0	nan	nan	1	1	5.0	5.0	5.0	1.0005	-1.07067544302e-21	2.6827880306e-19	1.28698963556e-21	0.999850066582	6.48815915562e-20	-2.55265352094e-21	-4.16304492661e-22	0.999870284686	114542954.309	-647272.540235	1963778.6172	-646852.066291	-34.8916553134	1157676.96112	1962542.6143	1157700.37073	-35.3780015468	114574992.83213429	-647032.9957903662	1963091.5516168855	-647032.9956638745	-34.87874251133456	1157271.925649411	1963091.5521838672	1157271.9257163154	-35.36562387497423	114648471.451	0.0004998750416509929	0.0	0.0	0.0	-0.0001499446591382824	0.0	0.0	0.0	-0.00012972372775869182	0.000426632587192
30	7.5	nan	nan	1	1	5.0	5.0	5.0	1.00075	-1.3445394342e-20	1.12151215401e-20	1.69768480969e-21	0.999768974496	1.15770201667e-19	1.02646651669e-20	-2.37090643073e-22	0.999804790662	168232228.119	-967721.471788	2953576.37312	-966772.576754	-4052.87261307	1699927.40058	2950786.80062	1699988.30733	-847.198533245	168303957.53952146	-967185.0281686076	2952044.8486307496	-967184.7809878853	-4050.6259566540025	1699045.9334652063	2952044.9318928085	1699045.9412597052	-846.7592335157868	168418100.882	0.0007497188905459742	0.0	0.0	0.0	-0.00023105219450262381	0.0	0.0	0.0	-0.00019522839382254669	0.000642239248636
40	10.0	nan	nan	1	1	5.0	5.0	5.0	1.001	-9.86666204532e-21	-3.7008215702e-20	-8.31316515616e-22	0.999639713914	-8.72595413122e-20	-6.31019900165e-21	-2.65778300692e-21	0.999724465234	188817441.004	-1326879.71938	3379006.1649	-1325076.71804	4269.8970671	2476655.3467	3374700.30086	2476865.31888	3840.75804619	188937552.68363765	-1325919.5021345408	3376847.1654138826	-1325919.6337654022	4266.807089357269	2475072.8998621223	3376847.0353949806	2475072.8965834416	3838.3040125945117	189086564.582	0.0009995003330834232	0.0	0.0	0.0	-0.00036035100462523034	0.0	0.0	0.0	-0.00027557273267806456	0.000879670940888
50	12.5	nan	nan	1	1	5.0	5.0	5.0	1.00125	1.69592705089e-21	-4.56704820959e-19	-6.70192072048e-21	0.999492892702	1.79882573415e-19	6.31190506166e-21	2.1160853651e-20	0.999638360339	197369799.838	-1594914.5985	3436342.44655	-1592115.46912	513.5341568	2817733.71314	3430811.06324	2818143.84507	-483.555308519	197541377.08148107	-1593499.7168921772	3433793.682910088	-1593499.5247542427	513.0785900667544	2815643.7767187287	3433793.5312042898	2815643.8115896247	-483.1966515436228	197710302.832	0.0012492194004318981	0.0	0.0	0.0	-0.0005072359203912141	0.0	0.0	0.0	-0.00036170506839173036	0.0011256003008
60	15.0	nan	nan	1	1	5.0	5.0	5.0	1.0015	1.09427723235e-20	-9.83562416079e-19	-4.31912356845e-21	0.99934286548	2.58182094332e-19	9.5825772037e-21	1.31494317038e-20	0.999550811401	203490460.882	-1842696.98479	3430110.20135	-1838728.30092	-2976.28841847	2961788.76134	3423434.11778	2962405.09286	-2490.94021434	203715776.2226604	-1840763.9293417537	3427224.8900196804	-1840764.2376008057	-2973.1661848144586	2959297.3887107056	3427224.724087208	2959297.4233126286	-2488.844906142393	203894348.518	0.0014988761237359487	0.0	0.0	0.0	-0.0006573505275243635	0.0	0.0	0.0	-0.00044928951441991017	0.00137339418235
70	17.5	nan	nan	1	1	5.0	5.0	5.0	1.00175	3.36970634087e-20	4.5902795771e-19	-5.88787160015e-21	0.999191193934	1.63332809008e-19	1.70213090548e-20	-1.32535013646e-21	0.999462594999	208380958.95	-2063519.81401	3371451.61463	-2058249.34679	-6598.07238407	3052626.95568	3363752.78008	3053456.17812	-5514.38097334	208661771.03925347	-2061022.5666595532	3368286.171625294	-2061023.0229559466	-6590.087474660693	3049760.855926142	3368285.7395723937	3049760.92145285	-5509.203542170116	208846694.995	0.001748470534116803	0.0	0.0	0.0	-0.0008091333260984891	0.0	0.0	0.0	-0.0005375494548233084	0.00162213732086
80	20.0	nan	nan	1	1	5.0	5.0	5.0	1.002	-4.0757256732e-21	-1.39272813326e-19	-1.01532284288e-20	0.99903873085	4.59787929897e-19	-1.70092115384e-20	3.73492726083e-21	0.999373903846	212553638.781	-2250912.3745	3271084.8053	-2244259.38815	2443.26550453	3148053.82854	3262510.83867	3149109.78904	1871.91400926	212891447.14966244	-2247826.89120058	3267696.8300664714	-2247826.156553092	2439.9163493182396	3144793.2807279634	3267695.899111568	3144793.0836132593	1869.9752034264147	213069734.122	0.001998002662673058	0.0	0.0	0.0	-0.000961731465486025	0.0	0.0	0.0	-0.0006262922340448283	0.00187139100329
90	22.5	nan	nan	1	1	5.0	5.0	5.0	1.00225	1.34179035114e-21	9.39205682911e-19	-1.38532073087e-20	0.998885890336	2.15191036356e-20	-1.14404248595e-20	-4.47947253019e-20	0.99928476392	216266302.083	-2401712.59318	3154209.23768	-2393651.51649	1625.55142823	3259111.1052	3144876.79937	3260412.54312	1566.15418145	216662480.02090397	-2398036.033111777	3150638.355871774	-2398036.443372875	1623.0630216292918	3255421.4639366628	3150637.894803436	3255421.4785788027	1564.3811375413684	216842717.779	0.00224747254047937	0.0	0.0	0.0	-0.0011147307455165608	0.0	0.0	0.0	-0.0007154919833532313	0.00212095163626
