inc	time	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(Cauchy)	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	Mises(ln(V))
0	0.0	nan	nan	1	1	5.0	5.0	5.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	8.33779567659e-06	7.605771188e-07	-4.8314468585e-08	7.605771188e-07	9.19217044382e-06	-6.4648055388e-07	-4.83144685849e-08	-6.4648055388e-07	1.0848450609e-05	8.33779567659e-06	7.605771188e-07	-4.8314468585e-08	7.605771188e-07	9.19217044382e-06	-6.4648055388e-07	-4.83144685849e-08	-6.4648055388e-07	1.0848450609e-05	2.80794427531e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	2.5	nan	nan	1	1	5.0	5.0	5.0	1.00025	-1.09209166607e-21	-1.98218062437e-19	-2.78876188704e-22	0.999932934687	-1.84445508469e-20	9.29091848959e-23	-3.98263231137e-22	0.999924576641	54110661.9415	564190.521303	-903324.204251	564011.681519	1079.26896729	478286.217658	-903030.314916	478282.21974	1042.70732445	54118372.92284209	564092.0546433149	-903159.0002846319	564092.0553935169	1079.0806053695173	478198.7465376155	-903159.0002741128	478198.7464259574	1042.5166294758703	54155066.0765	0.0002499687552074404	0.0	0.0	0.0	-6.706756197914847e-05	0.0	0.0	0.0	-7.542620348502879e-05	0.000214198128659
20	5.0	nan	nan	1	1	5.0	5.0	5.0	1.0005	-7.62239179649e-21	-2.31004721493e-19	-1.24087431641e-21	0.999865840219	7.42755974296e-20	5.80926359257e-22	1.03806643231e-21	0.999849121225	108263351.345	1128715.47488	-1807246.38624	1128000.04749	308.321959451	956517.187305	-1806070.67634	956501.192766	298.878557889	108294217.18021145	1128321.6389671033	-1806585.5857592272	1128321.639821586	308.2143785211121	956167.4469364199	-1806585.586318156	956167.4465484426	298.7692761130067	108369391.869	0.0004998750416509929	0.0	0.0	0.0	-0.00013416878122858312	0.0	0.0	0.0	-0.00015089015834736486	0.000428378472152
30	7.5	nan	nan	1	1	5.0	5.0	5.0	1.00075	1.94340915041e-21	-1.34599604756e-20	-9.55910595382e-23	0.999795519086	-9.38260629061e-20	-8.64067697994e-22	-3.59443580367e-21	0.999772235521	160127965.699	1618358.71052	-2689463.07978	1616815.11573	1031.09957631	1523349.21258	-2686835.40454	1523313.7801	-968.067087037	160197202.7409136	1617514.263425135	-2687997.138271043	1617514.2034592775	1030.561556502604	1522518.8829650867	-2687997.1537366943	1522518.926716871	-967.5394241971522	160310988.105	0.0007497188905459742	0.0	0.0	0.0	-0.0002045018230727525	0.0	0.0	0.0	-0.0002277904212681433	0.000644050374805
40	10.0	nan	nan	1	1	5.0	5.0	5.0	1.001	-2.35274723135e-21	1.27648650973e-19	-6.78313951688e-22	0.999693550139	9.35075983703e-20	-2.50648650301e-22	9.5958120935e-22	0.999671745389	184046984.573	1448767.97702	-3768179.01725	1446876.6593	-2909.32645036	2319067.56039	-3763179.03272	2319017.00463	-2689.80439427	184163855.67007303	1447795.9020442695	-3765568.5606093383	1447795.4358987804	-2907.374389378887	2317460.995180266	-3765568.6772070127	2317461.0215918245	-2687.94099613765	184342873.289	0.0009995003330834232	0.0	0.0	0.0	-0.00030649682635350723	0.0	0.0	0.0	-0.0003283084983373784	0.000878025641525
50	12.5	nan	nan	1	1	5.0	5.0	5.0	1.00125	-1.47556096582e-20	-3.99531286092e-19	-5.74487275176e-21	0.999577805416	-3.20581704611e-19	4.81108923776e-22	-1.54066524991e-20	0.999554965302	192690301.458	707891.267281	-4548044.96633	706708.645707	-6111.81168184	2905490.16144	-4540345.25889	2905423.69949	-6737.9905036	192857516.9076783	707322.2908582307	-4544285.580330702	707321.9230909123	-6106.899237078914	2903088.5011409307	-4544285.342373265	2903088.429004866	-6732.420922087466	193093848.43	0.0012492194004318981	0.0	0.0	0.0	-0.0004222837332262004	0.0	0.0	0.0	-0.0004451337553313262	0.00112202965556
60	15.0	nan	nan	1	1	5.0	5.0	5.0	1.0015	-3.30804002621e-20	3.06130600816e-19	-1.98688783135e-21	0.999458524533	-1.85213183776e-19	-6.3227618072e-21	7.94207125385e-21	0.999435172511	197947234.372	-38604.0018384	-4945611.71116	-38525.4562508	-639.554242153	3217659.77492	-4935415.13555	3217584.48386	-2486.34734214	198166405.84530777	-38567.966812403654	-4940879.769733878	-38568.112471954744	-638.9572482496604	3214581.1309678773	-4940879.734285494	3214581.0195816928	-2483.968414986974	198430807.096	0.0014988761237359487	0.0	0.0	0.0	-0.0005416221177816122	0.0	0.0	0.0	-0.000564987064137274	0.0013681869798
70	17.5	nan	nan	1	1	5.0	5.0	5.0	1.00175	3.28638857367e-21	1.20318832959e-18	6.134785013e-21	0.999337396927	9.2489649229e-21	-1.18338526383e-20	-8.05994449114e-21	0.999314832674	201946326.877	-570535.415012	-5129628.22237	-569161.475652	955.488237037	3396254.67344	-5117158.51742	3396177.98454	768.088420216	202218779.55609995	-569929.2191271445	-5124062.274432991	-569929.3508160594	954.4730274249771	3392569.5376224075	-5124062.250550533	3392569.533488068	767.2549991623459	202500265.987	0.001748470534116803	0.0	0.0	0.0	-0.0006628226914350228	0.0	0.0	0.0	-0.0006854021604061128	0.00161510791832
80	20.0	nan	nan	1	1	5.0	5.0	5.0	1.002	-1.01987233625e-20	1.10137609636e-18	6.11286472677e-22	0.999215504651	1.7224090831e-18	9.3336992369e-21	2.66398686152e-20	0.999194117206	205326212.203	-932292.920534	-5216967.20634	-929702.11644	-134.530797076	3485382.22372	-5202358.58415	3485308.06117	-899.481917331	205653148.45910338	-931182.4803601541	-5210641.822418706	-931182.4599674001	-134.3705594528153	3481156.323919309	-5210642.18135934	3481156.762791444	-898.3913280609607	205946203.868	0.001998002662673058	0.0	0.0	0.0	-0.0007848032265058604	0.0	0.0	0.0	-0.0008062076921039336	0.00186237974895
90	22.5	nan	nan	1	1	5.0	5.0	5.0	1.00225	-6.31180166409e-21	1.05914552756e-18	1.62276292571e-20	0.999093324081	1.57128925333e-18	-4.07800041989e-22	5.04980322279e-20	0.999073097773	208353767.651	-1183281.53088	-5263760.45796	-1179554.66528	-9.8593660843	3525502.09321	-5247076.16318	3525431.41538	-276.358178705	208736326.59572825	-1181720.4636796878	-5256709.717007572	-1181720.448952099	-9.84635892360752	3520779.7274821145	-5256710.334630441	3520780.4213385344	-275.98800039926266	209033944.067	0.00224747254047937	0.0	0.0	0.0	-0.000907087198227998	0.0	0.0	0.0	-0.0009273320665025117	0.00210982049222
