inc	time	elem	node	ip	grain	1_pos	2_pos	3_pos	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	Mises(Cauchy)	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	Mises(ln(V))
0	0.0	nan	nan	1	1	5.0	5.0	5.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	2.5	nan	nan	1	1	5.0	5.0	5.0	1.00025	-1.59490761858e-23	-1.50191442315e-22	1.4708305267e-23	0.999909148685	-9.96688014641e-23	-1.99686569749e-24	-2.06245853513e-23	0.999909188951	35480836.5212	616.75841045	385.789605028	616.548246858	15.6626679413	-296.064002988	385.658183751	-296.064016649	19.6125920288	35487282.93212855	616.6602589501456	385.72822564909967	616.6602657320236	15.660175369939623	-296.0168990111658	385.72825287490383	-296.0169007494927	19.609471652559524	35487265.3234	0.0002499687552074404	0.0	0.0	0.0	-9.085544223044811e-05	0.0	0.0	0.0	-9.081517257295082e-05	0.000227202709596
20	5.0	nan	nan	1	1	5.0	5.0	5.0	1.0005	5.93372842536e-23	1.0895519631e-23	-3.5510605203e-23	0.99981826536	1.60253318985e-22	3.39208674632e-23	-5.18344976038e-23	0.999818345793	70988947.326	1229.16180411	763.102397215	1228.32429347	11.704084023	-592.687481356	762.582542582	-592.687527482	11.7169972202	71014750.95006758	1228.7707417194995	762.8596747250084	1228.7707744997329	11.70036032522372	-592.498963298939	762.8597321162935	-592.4989617451361	11.713270356346747	71014739.2949	0.0004998750416509929	0.0	0.0	0.0	-0.00018175115574074833	0.0	0.0	0.0	-0.00018167070812382682	0.000454390651429
30	7.5	nan	nan	1	1	5.0	5.0	5.0	1.00075	-1.91931751506e-22	1.28704133434e-22	-7.19776379892e-23	0.999727348184	-6.01069499642e-22	1.36840230241e-22	4.09712897155e-23	0.999727470964	106522857.62	1903.79945127	1017.91004239	1901.84790761	64.632627834	-1000.62609275	1016.87016517	-1000.62662147	46.4096669033	106580955.59662403	1902.8912648882076	1017.4245846641488	1902.8851827803014	64.60179555679815	-1000.1488780186539	1017.4247700727004	-1000.1492836546795	46.38753338421271	106580900.182	0.0007497188905459742	0.0	0.0	0.0	-0.00027268899226310224	0.0	0.0	0.0	-0.00027256617878549023	0.000681564321069
40	10.0	nan	nan	1	1	5.0	5.0	5.0	1.001	-3.20273993423e-23	2.66998392096e-22	2.11034453778e-22	0.99963618122	-2.15842441088e-22	-2.27629764817e-22	1.80170277172e-22	0.999636412077	141797418.68	2799.71099921	538.065517328	2795.88392034	-1051.39371948	-2956.07481064	537.330992598	-2956.07951295	-1074.74363573	141900619.3710602	2797.9313791837294	537.7236232912645	2797.918775102443	-1050.7254071723335	-2954.1964811106877	537.7220641018424	-2954.2004981866985	-1074.0607292283898	141901681.942	0.0009995003330834232	0.0	0.0	0.0	-0.00036388497810892884	0.0	0.0	0.0	-0.00036365403711462115	0.000908846570244
50	12.5	nan	nan	1	1	5.0	5.0	5.0	1.00125	1.69210134055e-22	1.12411260307e-21	-3.07426844534e-22	0.999541538536	1.65557614663e-21	-3.82312539364e-23	7.89698991047e-23	0.999541795157	172984526.388	28821.311241	-6797.99903913	28772.118224	3359.37201881	10609.0641407	-6786.44226884	10609.0664561	3327.31287883	173143204.55783877	28798.52520274537	-6792.626306344631	28798.510798859144	3356.716109830285	10600.679369475009	-6792.667451296612	10600.678961440466	3324.6831692804153	173139872.417	0.0012492194004318981	0.0	0.0	0.0	-0.00045856658958842836	0.0	0.0	0.0	-0.0004583098509167999	0.00113843842344
60	15.0	nan	nan	1	1	5.0	5.0	5.0	1.0015	4.21448522096e-22	-4.92611904169e-21	-7.01655954598e-22	0.999428140766	-2.70407410195e-20	-3.15672801266e-22	-3.74971311428e-22	0.999427267766	184064833.776	-37361.9478933	-26104.6915031	-37284.6548515	-5748.59224813	23502.806563	-26050.7452888	23502.7965098	-5961.68348086	184275693.8085093	-37327.36749651072	-26080.50749246683	-37327.36721199171	-5743.271631509907	23481.033000812473	-26080.58836575175	23481.043467606167	-5956.160434679753	184281564.89	0.0014988761237359487	0.0	0.0	0.0	-0.000572022807855813	0.0	0.0	0.0	-0.0005728963077558143	0.00138089054645
70	17.5	nan	nan	1	1	5.0	5.0	5.0	1.00175	-3.63132288911e-22	5.02719017279e-22	3.51758555488e-22	0.999306982012	3.74228916828e-20	7.41360624001e-23	-1.14642063021e-22	0.99930523595	187215735.806	-37654.1526083	-38974.3051556	-37562.3672298	1856.94173017	25942.8032294	-38879.2826782	25942.7462039	1284.65774284	187475821.1164995	-37614.5061622677	-38933.200680276066	-37614.54991573717	1854.9865370507669	25915.44250261041	-38933.29485972857	25915.430818582423	1283.3028711551954	187474280.794	0.001748470534116803	0.0	0.0	0.0	-0.0006932582359697346	0.0	0.0	0.0	-0.0006950055103877469	0.00162840191733
80	20.0	nan	nan	1	1	5.0	5.0	5.0	1.002	1.36546839617e-21	3.80906332323e-21	-8.08155458464e-22	0.999185057101	-6.42928199058e-20	7.18406362002e-22	1.38410580935e-21	0.999182613974	189686820.777	-29615.8883216	-40290.7026897	-29532.7198975	-623.24240248	25392.3908683	-40177.4434469	25392.3033082	-598.303186733	189996831.53953278	-29580.95383035257	-40243.07793604699	-29580.98609215489	-622.5072343831314	25362.376341894807	-40243.10662702274	25362.350899275447	-597.5959753920258	189997466.363	0.001998002662673058	0.0	0.0	0.0	-0.0008152751454842699	0.0	0.0	0.0	-0.000817720268106502	0.0018763341107
90	22.5	nan	nan	1	1	5.0	5.0	5.0	1.00225	3.51138170029e-22	8.21069815778e-21	1.17904256562e-21	0.999062964757	-1.43498879075e-19	-1.8255876119e-21	-1.19026120268e-21	0.99905986304	191970291.637	-24806.1529646	-39157.7386677	-24727.2677561	-327.103323826	24070.2935111	-39033.1402907	24070.2307165	-300.932575211	192331160.91354302	-24773.755142503236	-39106.47569267344	-24773.750527730637	-326.6761138790284	24038.782119045092	-39106.515504009265	24038.794038120475	-300.53861223937304	192331495.741	0.00224747254047937	0.0	0.0	0.0	-0.0009374745349661603	0.0	0.0	0.0	-0.0009405791659297668	0.0021243336835
